Date,Close_ORCL,High_ORCL,Low_ORCL,Open_ORCL,Volume_ORCL,address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,postMarketTime,regularMarketTime,regularMarketChangePercent,regularMarketPrice,marketState,shortName,market,esgPopulated,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,hasPrePostMarketData,firstTradeDateMilliseconds,postMarketChangePercent,postMarketPrice,postMarketChange,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
2002-02-28,13.346592903137207,13.611597380716656,13.153860981547622,13.161891605920937,48930600,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-01,12.840677261352539,13.426899191119102,12.48733813141474,13.378716965412554,78055500,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-04,10.977615356445312,11.282772274401125,10.399423261063628,11.202467540154915,208718700,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-05,11.122159004211426,11.355041718876185,10.977610848266957,11.21852418622694,72999800,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-06,11.3550443649292,11.4112572094102,10.94549167154387,11.082009236005646,47536200,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-07,11.242615699768066,11.668228793966266,11.017763600208582,11.620046584124728,38756800,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-08,11.403228759765625,11.68429456747785,11.322924790306928,11.5798987179231,42591600,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-11,11.644139289855957,11.844900312094852,11.274738978302688,11.363073552384494,31683800,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-12,11.595954895019531,11.748533682206952,11.435346249961006,11.555803308136722,30116900,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-13,11.154281616210938,11.57186410473053,11.130189744414508,11.507620644958285,33362500,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-14,10.792908668518066,11.306856992101697,10.744726467900948,11.21049182502519,46463700,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-15,10.118352890014648,10.463661227256283,10.110322267654022,10.35926543409504,121186000,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
2002-03-18,10.118352890014648,10.44760074837733,10.013957096853405,10.303052609255255,49182600,2300 Oracle Way,Austin,TX,78741,United States,(737) 867-1000,https://www.oracle.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,162000,2,10,10,6,10,1759276800,1767139200,http://www.oracle.com/us/corporate/investor-relations/index.html,86400,2,289.01,291.8,286.05,294.97,289.01,291.8,286.05,294.97,2.0,0.69,1759968000,0.41669998,1.33,1.531,67.158134,40.3324,15002480,15002480,19747992,31716360,31716360,289.6,288.99,2,2,823907581952,118.86,345.72,345.72,0.040123,13.960277,261.023,192.8768,1.9,0.0065741665,USD,False,921759186944,0.21079999,1674877814,23583435,22359262,1755216000,1757894400,0.0083,0.40941003,0.44497,0.97,0.0139999995,2853063130,8.502,33.966125,1748649600,1780185600,1756598400,-0.001,12440999936,4.3,7.16,2:1,971395200,15.618,37.68,0.7320508,0.16766965,0.5,1752105600,EQUITY,288.78,400.0,175.14314,330.86865,345.0,1.85366,buy,35,11004999680,3.873,24462999552,111621996544,0.498,0.618,59017998336,452.534,21.038,0.07152,0.69241995,41113001984,-2832250112,21533999104,-0.019,0.122,0.69662005,0.4145,0.31381,USD,ORCL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Oracle Corporation,1759449599,1759435202,-0.0795858,288.78,POSTPOST,Oracle Corporation,us_market,False,NYQ,finmb_22247,America/New_York,EDT,-14400000,True,511021800000,0.422467,290.0,1.22,-0.230011,286.05 - 294.97,NYSE,19747992,169.92,1.429581,118.86 - 345.72,-56.940002,-0.16469976,73.20508,1761177600,1757448000,1765224000,1765224000,1757451600,1757451600,False,4.3,7.16,6.79583,42.493706,27.756989,0.10633924,95.9032,0.49722517,15,0,1.9 - Buy,False,Oracle,2.306
