Price,Close,High,Low,Open,Volume,SharesOutstanding,TrailingPE,ForwardPE,EarningsPerShare
Ticker,ORCL,ORCL,ORCL,ORCL,ORCL,,,,
Date,,,,,,,,,
2020-05-01,47.992671966552734,48.59501076516816,47.54786678857606,48.53941232729441,8702400,2850792605,67.00232,40.3324,4.31
2020-05-04,47.95561218261719,47.992680170867985,47.35326974603442,47.91854419436638,7567900,2850792605,67.00232,40.3324,4.31
2020-05-05,48.23360824584961,48.98421899494836,48.178009806285026,48.3911454062766,7271800,2850792605,67.00232,40.3324,4.31
2020-05-06,48.05754470825195,48.650618347266615,47.90927629849829,48.58575113893674,7050000,2850792605,67.00232,40.3324,4.31
2020-05-07,48.743282318115234,49.0398191226591,48.43748028499081,48.55794946652349,7154700,2850792605,67.00232,40.3324,4.31
2020-05-08,49.64216613769531,49.83676777106368,48.900824057007824,49.29002732374455,8130800,2850792605,67.00232,40.3324,4.31
2020-05-11,49.6050910949707,49.88309742881301,49.16955467294602,49.23442187484326,8138600,2850792605,67.00232,40.3324,4.31
2020-05-12,48.43749237060547,49.883112304700845,48.41895837382238,49.85530954202699,8598800,2850792605,67.00232,40.3324,4.31
2020-05-13,47.862945556640625,48.64135563182212,47.52007196918119,48.58575364966705,10274300,2850792605,67.00232,40.3324,4.31
2020-05-14,49.03056335449219,49.1417637939028,47.130872979152414,47.39034184944324,13794000,2850792605,67.00232,40.3324,4.31
2020-05-15,49.03981399536133,50.03136302969425,48.669144795935146,48.83594717292594,39055700,2850792605,67.00232,40.3324,4.31
2020-05-18,49.252960205078125,49.99430224563952,49.178824233523144,49.95723425986202,9901900,2850792605,67.00232,40.3324,4.31
2020-05-19,48.502349853515625,49.34562709534127,48.4838158604538,49.280759887123736,9805100,2850792605,67.00232,40.3324,4.31
2020-05-20,49.02128601074219,49.3641560096158,48.78961642380106,49.197353624218394,9115900,2850792605,67.00232,40.3324,4.31
2020-05-21,48.391151428222656,49.05835753100887,48.29848145908716,48.89155512156285,7464000,2850792605,67.00232,40.3324,4.31
2020-05-22,48.76182556152344,48.78035955719845,48.26142181829095,48.50235669206968,7211700,2850792605,67.00232,40.3324,4.31
2020-05-26,48.91008377075195,49.74409572684561,48.78961812653647,49.71629650664164,11200600,2850792605,67.00232,40.3324,4.31
2020-05-27,49.299293518066406,49.34562673288178,48.715485113399154,49.11395712380722,9228100,2850792605,67.00232,40.3324,4.31
2020-05-28,49.688507080078125,50.17964915707801,49.31783774960476,49.81824152249372,9465400,2850792605,67.00232,40.3324,4.31
2020-05-29,49.82749938964844,49.985033025267754,49.104691348575976,49.688496211750966,14734800,2850792605,67.00232,40.3324,4.31
2020-06-01,49.169559478759766,49.47536152687895,48.919355874845316,49.37342633250665,7363200,2850792605,67.00232,40.3324,4.31
2020-06-02,49.37343215942383,49.382700924550306,48.78035845126229,49.33636770391234,8756300,2850792605,67.00232,40.3324,4.31
2020-06-03,49.56803512573242,49.688500787005054,49.104695870074046,49.41976670532166,9188700,2850792605,67.00232,40.3324,4.31
2020-06-04,48.97495651245117,49.75336658115891,48.771089649573874,49.32709532650888,9696000,2850792605,67.00232,40.3324,4.31
2020-06-05,50.0220947265625,50.290832284738066,48.87301560229015,49.197351596641894,12210100,2850792605,67.00232,40.3324,4.31
2020-06-08,51.05998229980469,51.07851629341053,49.37342776664947,49.43829497677099,11519500,2850792605,67.00232,40.3324,4.31
2020-06-09,50.207435607910156,51.02291358342554,49.92943279705191,50.96731160725488,8852500,2850792605,67.00232,40.3324,4.31
2020-06-10,50.14257049560547,50.652242925946595,49.94796887338393,50.503974518301945,7436700,2850792605,67.00232,40.3324,4.31
2020-06-11,47.54787063598633,49.63289706490118,47.473734666159395,49.34562548431822,12805700,2850792605,67.00232,40.3324,4.31
2020-06-12,48.05754470825195,49.11395756962153,47.24206668710793,48.60428513203067,11537200,2850792605,67.00232,40.3324,4.31
