Price,Close,High,Low,Open,Volume,SharesOutstanding,TrailingPE,ForwardPE,EarningsPerShare
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,,,
Date,,,,,,,,,
2021-01-04,13.077452659606934,13.614971541756363,12.926867712421455,13.06822839837125,560640000,24347000000,53.96857,45.847088,3.5
2021-01-05,13.367903709411621,13.406546891432267,13.051027144104747,13.063741770518265,322760000,24347000000,53.96857,45.847088,3.5
2021-01-06,12.579826354980469,13.208593129131398,12.551405089053157,13.186154937221913,580424000,24347000000,53.96857,45.847088,3.5
2021-01-07,13.307319641113281,13.340977401109173,12.851077719708668,12.93185444159313,461480000,24347000000,53.96857,45.847088,3.5
2021-01-08,13.240255355834961,13.384108767241065,13.006150826604271,13.325770230121712,292528000,24347000000,53.96857,45.847088,3.5
2021-01-11,13.584056854248047,13.922624053204572,13.325768975700742,13.381863973703096,518344000,24347000000,53.96857,45.847088,3.5
2021-01-12,13.447684288024902,13.716693420172598,13.308318890305022,13.71469811107587,291476000,24347000000,53.96857,45.847088,3.5
2021-01-13,13.49455451965332,13.587548473937822,13.34820839879639,13.452919325025922,210028000,24347000000,53.96857,45.847088,3.5
2021-01-14,13.163965225219727,13.562366985194982,13.144269871017764,13.53768526071532,283120000,24347000000,53.96857,45.847088,3.5
2021-01-15,12.824151992797852,13.288621489742575,12.813182548933598,13.191638823831939,277780000,24347000000,53.96857,45.847088,3.5
2021-01-19,12.989447593688965,13.058008048162339,12.808695229598227,12.980471556161469,226188000,24347000000,53.96857,45.847088,3.5
2021-01-20,13.329011917114258,13.39358365748199,13.020861249221939,13.075709424179557,258572000,24347000000,53.96857,45.847088,3.5
2021-01-21,13.82938289642334,13.960770863515087,13.216571918532878,13.381616698997117,337780000,24347000000,53.96857,45.847088,3.5
2021-01-22,13.67480754852295,13.803702799106055,13.589791977354604,13.702232110393947,246820000,24347000000,53.96857,45.847088,3.5
2021-01-25,13.615717887878418,13.790486190835097,13.200113550866883,13.743864634922105,251112000,24347000000,53.96857,45.847088,3.5
2021-01-26,13.398319244384766,13.607242728216683,13.350700028651303,13.543169347286403,163980000,24347000000,53.96857,45.847088,3.5
2021-01-27,12.882240295410156,13.19637396224908,12.758580615611837,13.193631126183904,371272000,24347000000,53.96857,45.847088,3.5
2021-01-28,13.015124320983887,13.303081235490758,12.924873214198879,12.96052533062159,228316000,24347000000,53.96857,45.847088,3.5
