Date,Close_TSM,High_TSM,Low_TSM,Open_TSM,Volume_TSM,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
2013-05-22,13.495311737060547,13.76679045809435,13.45244717786986,13.716781578598589,12530800,,,,,,,,,,,
2013-05-23,13.39529800415039,13.459595543581527,13.145252168878214,13.252414280383382,11028900,,,,,,,,,,,
2013-05-24,13.473882675170898,13.481026996820855,13.323854645801879,13.395296499661411,5303600,,,,,,,,,,,
2013-05-28,13.609619140625,13.731069869491002,13.566754578272255,13.652485065617613,9106200,,,,,,,,,,,
2013-05-29,13.745355606079102,13.78822015937244,13.588184668910479,13.588184668910479,13092900,,,,,,,,,,,
2013-05-30,13.552464485168457,13.709636801362155,13.545320165101495,13.702492481295195,8189600,,,,,,,,,,,
2013-05-31,13.331001281738281,13.516749588963306,13.309568313067611,13.516749588963306,5732400,,,,,,,,,,,
2013-06-03,13.366716384887695,13.381005025164368,13.280987268507124,13.309563186420736,7736400,,,,,,,,,,,
2013-06-04,13.531035423278809,13.595332953290882,13.352431476054157,13.359575797459941,10672000,,,,,,,,,,,
2013-06-05,13.331001281738281,13.55246984077416,13.302425352817648,13.538182557633975,6480800,,,,,,,,,,,
2013-06-06,13.28813362121582,13.388151393171913,13.216691771544347,13.323853864731582,6501100,,,,,,,,,,,
2013-06-07,13.352434158325195,13.466740598499944,13.323856866961384,13.445307629977085,9081200,,,,,,,,,,,
2013-06-10,13.438161849975586,13.53103667419689,13.323855422195601,13.37386431401933,7479600,,,,,,,,,,,
2013-06-11,13.230977058410645,13.395292317133984,13.216688419572199,13.316706166162128,6397300,,,,,,,,,,,
2013-06-12,13.11667251586914,13.37386123789809,13.06666363554795,13.316708037153903,8052500,,,,,,,,,,,
2013-06-13,13.052375793457031,13.080951714257967,12.852338897290991,12.980933947494883,10935400,,,,,,,,,,,
2013-06-14,12.852338790893555,13.095240247570086,12.788041266323892,13.052375685403598,12849000,,,,,,,,,,,
2013-06-17,12.945215225219727,13.12381917976799,12.880917692571149,13.016655716927005,9447900,,,,,,,,,,,
2013-06-18,13.166683197021484,13.173827518421623,12.94521468417708,13.030943815698794,5406300,,,,,,,,,,,
2013-06-19,12.852338790893555,13.188113692704118,12.852338790893555,13.073807285166911,8924900,,,,,,,,,,,
2013-06-20,12.437978744506836,12.645159976834806,12.402258500207518,12.63087133405909,12639600,,,,,,,,,,,
2013-06-21,12.273662567138672,12.580861551757096,12.25222960450022,12.57371723087761,23104500,,,,,,,,,,,
2013-06-24,12.09505844116211,12.195076206608174,11.866445627205472,11.987896354949918,13192700,,,,,,,,,,,
2013-06-25,12.523709297180176,12.552285220225478,12.24508621230857,12.280807819415175,11598600,,,,,,,,,,,
2013-06-26,12.602293968200684,12.65230285495704,12.495131873345638,12.537996438759663,9187600,,,,,,,,,,,
2013-06-27,12.809473991394043,12.945213358819457,12.730887826678304,12.780896708719288,12208300,,,,,,,,,,,
2013-06-28,13.088099479675293,13.152397021699219,13.002370332070214,13.073810834194369,12464500,,,,,,,,,,,
2013-07-01,13.1809720993042,13.338143085281418,13.15953913468185,13.288134197135939,11763500,,,,,,,,,,,
2013-07-02,13.216692924499512,13.46673873884238,13.202404280790761,13.323855027035009,12477200,,,,,,,,,,,
2013-07-03,13.306282997131348,13.335655960584976,13.166757568947997,13.232848487527122,6647800,,,,,,,,,,,
2013-07-05,13.372371673583984,13.614705960222658,13.33565512141571,13.570644416844708,13475100,,,,,,,,,,,
2013-07-08,12.924422264099121,13.159411530613312,12.902391495120973,13.12269498296291,12284200,,,,,,,,,,,
2013-07-09,13.100666999816895,13.232848840500974,13.078636226153945,13.115354182258862,9364200,,,,,,,,,,,
2013-07-10,13.100666999816895,13.298939760843014,13.078636226153945,13.196130884396059,8103100,,,,,,,,,,,
2013-07-11,13.614700317382812,13.702820566322435,13.563295204747577,13.585325967305536,13715600,,,,,,,,,,,
2013-07-12,13.541272163391113,13.688139780391454,13.445806881726472,13.644079635356027,8718400,,,,,,,,,,,
2013-07-15,13.511894226074219,13.57798512647149,13.445803325676946,13.467834092691499,6033700,,,,,,,,,,,
2013-07-16,13.533927917480469,13.548615098663756,13.394402497532623,13.394402497532623,5607100,,,,,,,,,,,
2013-07-17,13.548616409301758,13.688140442099902,13.504554861489563,13.533929226697694,12115500,,,,,,,,,,,
2013-07-18,12.344293594360352,12.895050315949055,12.292889857782223,12.87302094349944,43566600,,,,,,,,,,,
2013-07-19,12.109301567077637,12.131332335231201,11.668696708854768,12.057897842032443,24303600,,,,,,,,,,,
2013-07-22,12.204768180847168,12.22679755079536,12.07258635857155,12.13133367951109,18796700,,,,,,,,,,,
2013-07-23,12.292888641357422,12.498504967970247,12.263515680782238,12.461787016442974,14272700,,,,,,,,,,,
2013-07-24,12.498505592346191,12.645373203852305,12.454444048312324,12.535222145061045,17278700,,,,,,,,,,,
2013-07-25,12.615999221801758,12.623342811880338,12.535221131583976,12.557251901819713,12460600,,,,,,,,,,,
2013-07-26,12.410383224487305,12.58662518901965,12.336948722437171,12.56459581885725,14971300,,,,,,,,,,,
2013-07-29,12.263516426086426,12.38101107682106,12.248829244582915,12.373667486069307,5983600,,,,,,,,,,,
2013-07-30,12.461786270141602,12.579280906699182,12.403038951862811,12.49850421946994,8600400,,,,,,,,,,,
2013-07-31,12.469130516052246,12.56459578868214,12.461786925800206,12.527877837421942,10546900,,,,,,,,,,,
2013-08-01,12.667405128479004,12.682092311160018,12.45444518154482,12.51319391226887,15090600,,,,,,,,,,,
2013-08-02,12.336947441101074,12.520532976835593,12.307574483719723,12.520532976835593,11401700,,,,,,,,,,,
2013-08-05,12.35163688659668,12.381011250014605,12.197425680592785,12.292889560407566,7301600,,,,,,,,,,,
2013-08-06,12.182738304138184,12.344293098414047,12.168051122664,12.234142038651107,13470400,,,,,,,,,,,
2013-08-07,11.874313354492188,12.043211723262626,11.830253214953503,12.043211723262626,17069600,,,,,,,,,,,
2013-08-08,11.911029815673828,11.947747765555935,11.815565947273495,11.940404175579513,10922600,,,,,,,,,,,
2013-08-09,11.903685569763184,11.947747107193768,11.844938253835565,11.859625432979094,10587800,,,,,,,,,,,
2013-08-12,11.786191940307617,11.918373762548267,11.727445319706925,11.874313622016922,14971700,,,,,,,,,,,
2013-08-13,11.947747230529785,12.01383813671142,11.830252597461657,11.947747230529785,16817700,,,,,,,,,,,
2013-08-14,11.793537139892578,11.96977912671519,11.793537139892578,11.962436936163536,7870800,,,,,,,,,,,
2013-08-15,11.749476432800293,11.815567349786534,11.661355443593095,11.712759178883118,10792600,,,,,,,,,,,
2013-08-16,11.727447509765625,11.903688805126743,11.727447509765625,11.830255690743334,10987100,,,,,,,,,,,
2013-08-19,11.609950065612793,11.771505539795877,11.609950065612793,11.749474770368682,6690600,,,,,,,,,,,
2013-08-20,11.624635696411133,11.734786734213971,11.609949218188257,11.639322874957228,10514800,,,,,,,,,,,
2013-08-21,11.565888404846191,11.690726621432294,11.529171158734416,11.580575583420188,10358700,,,,,,,,,,,
2013-08-22,11.793537139892578,11.837598687083334,11.65401240873886,11.661355999937319,8432900,,,,,,,,,,,
2013-08-23,11.911029815673828,11.962434945508777,11.852282496509028,11.889000446391135,7465700,,,,,,,,,,,
2013-08-26,11.940403938293457,12.057898574288139,11.866969440635145,11.881656620296116,7273500,,,,,,,,,,,
2013-08-27,11.734787940979004,11.866969760194106,11.705414281189347,11.800878850586555,8530100,,,,,,,,,,,
2013-08-28,11.940403938293457,11.969776896968854,11.844938671143689,11.87431303046563,6967400,,,,,,,,,,,
2013-08-29,12.241484642028809,12.300231962540451,12.08727205028162,12.08727205028162,9963200,,,,,,,,,,,
2013-08-30,12.160704612731934,12.55725001346327,12.123988068507053,12.329604357846973,11490100,,,,,,,,,,,
2013-09-03,12.410383224487305,12.652716100800108,12.351635902976524,12.527877867508868,11182100,,,,,,,,,,,
2013-09-04,12.381010055541992,12.483817516292785,12.300231964582597,12.483817516292785,13726500,,,,,,,,,,,
2013-09-05,12.615999221801758,12.674746541783803,12.447100851934204,12.454443041366192,7738300,,,,,,,,,,,
2013-09-06,12.491162300109863,12.696778641907006,12.483818709262101,12.65271709682043,6338000,,,,,,,,,,,
2013-09-09,12.704120635986328,12.733494998923907,12.549909432504183,12.564596613972972,9635300,,,,,,,,,,,
2013-09-10,12.836301803588867,12.8803633457149,12.733494339921412,12.8803633457149,12162900,,,,,,,,,,,
2013-09-11,12.806925773620605,12.865673081729797,12.777551419242855,12.814269362215043,7063000,,,,,,,,,,,
2013-09-12,12.689435005187988,12.836302619672116,12.645373460260691,12.770211702927902,5454000,,,,,,,,,,,
2013-09-13,12.726152420043945,12.733496011362229,12.645374316189663,12.674748681462795,4095700,,,,,,,,,,,
2013-09-16,12.939109802246094,13.041917259035488,12.924422622520023,12.96113917118865,7962200,,,,,,,,,,,
2013-09-17,12.983170509338379,13.08597797062993,12.93911036887723,13.071290790260676,5369100,,,,,,,,,,,
2013-09-18,12.931769371032715,13.049264036246841,12.740840189898035,12.836304080141929,14262300,,,,,,,,,,,
2013-09-19,12.924422264099121,13.02722971803745,12.909735084780355,12.983169580727669,8842600,,,,,,,,,,,
2013-09-20,12.71146297454834,12.931766472938529,12.704119384537343,12.880362743508126,10964700,,,,,,,,,,,
2013-09-23,12.961142539978027,13.034577057048528,12.873022240010958,13.012546281733304,10653800,,,,,,,,,,,
2013-09-24,12.895047187805176,12.990512447417647,12.821612695944761,12.953794501164221,9132700,,,,,,,,,,,
2013-09-25,12.718807220458984,12.8289582750112,12.667403488377728,12.799585314099046,8526900,,,,,,,,,,,
2013-09-26,12.718807220458984,12.726150810848686,12.593968985127367,12.68209066915713,4675400,,,,,,,,,,,
2013-09-27,12.535222053527832,12.674747473989514,12.505849091699776,12.667403883370826,7682900,,,,,,,,,,,
2013-09-30,12.454442024230957,12.571938055245916,12.292887257635913,12.388352520214353,10700100,,,,,,,,,,,
2013-10-01,12.792242050170898,12.79958564074801,12.549909163712961,12.557252754290074,9771900,,,,,,,,,,,
2013-10-02,12.828958511352539,12.843645692402516,12.630687169764562,12.777554778324298,7562800,,,,,,,,,,,
2013-10-03,12.997855186462402,13.108006216724693,12.865673389889118,13.049258907208381,10645800,,,,,,,,,,,
2013-10-04,12.983170509338379,13.034574239984154,12.887705237584843,12.924423188507976,4444200,,,,,,,,,,,
2013-10-07,12.939109802246094,13.041917259035488,12.83630094481015,12.924422622520023,6451300,,,,,,,,,,,
2013-10-08,12.821614265441895,13.196128959192663,12.814272075938884,13.085977908241638,10981400,,,,,,,,,,,
2013-10-09,12.674750328063965,12.97583060799334,12.593972213715642,12.961143423448734,16482600,,,,,,,,,,,
2013-10-10,12.975826263427734,12.975826263427734,12.792240720029293,12.799584309842814,10695500,,,,,,,,,,,
2013-10-11,13.28425121307373,13.306281984472404,13.09332206289189,13.144725795508796,11789100,,,,,,,,,,,
2013-10-14,13.225502014160156,13.24753278243411,13.10800738465867,13.152067520560111,6662100,,,,,,,,,,,
2013-10-15,13.328312873840332,13.38706020361708,13.196131031680942,13.218161805589782,11212900,,,,,,,,,,,
2013-10-16,13.42378044128418,13.438466225738857,13.320971546219058,13.34300232387167,15598100,,,,,,,,,,,
2013-10-17,13.695481300354004,13.739541438726805,13.350340981915064,13.401744710124422,11722200,,,,,,,,,,,
2013-10-18,14.01125431060791,14.07000165234569,13.732204787515236,13.768921350858683,18201700,,,,,,,,,,,
2013-10-21,13.937813758850098,13.959844527721941,13.85703707427968,13.915784390624758,9149900,,,,,,,,,,,
2013-10-22,14.069995880126953,14.136086787549036,13.967188424424398,13.99656138291947,9070100,,,,,,,,,,,
2013-10-23,13.74688720703125,13.952503553099232,13.72485783467713,13.937816371098641,7310500,,,,,,,,,,,
2013-10-24,13.717514038085938,13.827665100145955,13.644079529830345,13.805634327475254,10937800,,,,,,,,,,,
2013-10-25,13.563298225402832,13.592672582022015,13.431117822555763,13.49720732365609,11326500,,,,,,,,,,,
2013-10-28,13.666109085083008,13.73219999656079,13.622047543666739,13.651421904610919,4698300,,,,,,,,,,,
2013-10-29,13.783602714538574,13.798289893931228,13.651420901297731,13.72485539761448,6290000,,,,,,,,,,,
2013-10-30,13.644081115722656,13.886414040680473,13.57064659893155,13.768919374073466,6733800,,,,,,,,,,,
2013-10-31,13.519242286682129,13.710171462020524,13.475182138726147,13.65142413119693,11222600,,,,,,,,,,,
2013-11-01,13.563298225402832,13.680792850586728,13.511894501965681,13.607359760331605,6402000,,,,,,,,,,,
2013-11-04,13.4678373336792,13.622048537952294,13.409090008149441,13.585331984738716,8109000,,,,,,,,,,,
2013-11-05,13.276908874511719,13.34299979429291,13.247535910523856,13.313625429658249,9365500,,,,,,,,,,,
2013-11-06,13.416431427001953,13.445804384688428,13.240189478943615,13.276906026213332,9934100,,,,,,,,,,,
2013-11-07,13.31362533569336,13.475181538750167,13.291595963019638,13.467837947643332,10357600,,,,,,,,,,,
2013-11-08,13.225502014160156,13.24753278243411,13.122694563507972,13.218158424735506,8990200,,,,,,,,,,,
2013-11-11,13.019888877868652,13.108010571743932,13.005201695448303,13.10066698053376,6615000,,,,,,,,,,,
2013-11-12,13.078634262084961,13.078634262084961,12.931766661661397,12.968483211605639,8571600,,,,,,,,,,,
2013-11-13,12.931769371032715,13.034576852933354,12.748183781554781,12.850991263455418,12877300,,,,,,,,,,,
2013-11-14,12.850988388061523,12.961139436972735,12.836301208034273,12.931766477564816,10754400,,,,,,,,,,,
2013-11-15,12.968485832214355,13.049263939190853,12.880365534282616,12.946455057407979,12669700,,,,,,,,,,,
2013-11-18,12.997855186462402,13.130035582389345,12.975824420151408,13.012540963356724,10210200,,,,,,,,,,,
2013-11-19,12.90239143371582,13.108007741260423,12.887704254466955,13.10066415163599,8452000,,,,,,,,,,,
2013-11-20,12.887706756591797,12.98317203959733,12.79958646528322,12.83630301988733,10457400,,,,,,,,,,,
2013-11-21,12.498505592346191,12.740838481945648,12.38101094288262,12.718807709928715,19212800,,,,,,,,,,,
2013-11-22,12.579278945922852,12.623340478248831,12.432411373441916,12.476471505121562,15826400,,,,,,,,,,,
2013-11-25,12.608656883239746,12.667404209052963,12.579282520009773,12.61600047404724,9930300,,,,,,,,,,,
2013-11-26,12.821614265441895,12.88770517614183,12.740837575089332,12.814272075938884,14337100,,,,,,,,,,,
2013-11-27,12.909736633300781,13.012544099570848,12.858332900165747,12.968483956976058,13181100,,,,,,,,,,,
2013-11-29,13.019888877868652,13.063950425129697,12.96848514004424,12.997859504884937,3991200,,,,,,,,,,,
2013-12-02,12.777557373046875,13.034577491027514,12.748184405628866,12.99051733957702,12010000,,,,,,,,,,,
2013-12-03,12.873019218444824,12.997857447968466,12.799584718610932,12.80692830865898,10074800,,,,,,,,,,,
2013-12-04,12.880365371704102,12.961142077014136,12.814274448766069,12.82896023113807,6448500,,,,,,,,,,,
2013-12-05,12.777557373046875,12.902395636029073,12.770213781030632,12.85833548457858,9852400,,,,,,,,,,,
2013-12-06,12.939109802246094,12.953795581325615,12.85098812453622,12.865675304262291,6875100,,,,,,,,,,,
2013-12-09,12.90239143371582,13.012542476789301,12.828956938117997,12.997856698186942,9100100,,,,,,,,,,,
2013-12-10,12.755526542663574,12.843646835512965,12.71880858677066,12.806930280266853,9872100,,,,,,,,,,,
2013-12-11,12.836301803588867,12.961140038319337,12.799585252463817,12.924423487194288,7899600,,,,,,,,,,,
2013-12-12,12.571935653686523,12.836297821192474,12.54990488945844,12.806924869534573,10866900,,,,,,,,,,,
2013-12-13,12.542564392089844,12.682089798623455,12.498504253422697,12.660059028966604,10409400,,,,,,,,,,,
2013-12-16,12.564595222473145,12.660059090154444,12.557251632552035,12.564595222473145,7179800,,,,,,,,,,,
2013-12-17,12.542564392089844,12.704119167633749,12.535220802204227,12.696776978394688,24563300,,,,,,,,,,,
2013-12-18,12.48381519317627,12.520531736427074,12.248825954819896,12.491158781955699,16981600,,,,,,,,,,,
2013-12-19,12.520533561706543,12.549907921106541,12.41038251524965,12.461786243553098,8418300,,,,,,,,,,,
2013-12-20,12.476473808288574,12.586624858144832,12.388353528662206,12.432413668475391,7594000,,,,,,,,,,,
2013-12-23,12.586624145507812,12.667402231130602,12.52787682886756,12.579280555846967,7667100,,,,,,,,,,,
2013-12-24,12.623345375061035,12.645374749123265,12.54256726844119,12.593971008782226,2766700,,,,,,,,,,,
2013-12-26,12.615999221801758,12.733493861765847,12.557251901819713,12.674746541783803,2839300,,,,,,,,,,,
2013-12-27,12.674750328063965,12.68943751260857,12.608659398260247,12.645375958974753,4619200,,,,,,,,,,,
2013-12-30,12.909736633300781,12.939110995461759,12.78489839540998,12.78489839540998,7808000,,,,,,,,,,,
2013-12-31,12.806925773620605,12.895046035461238,12.770207830648417,12.828955138757609,7647200,,,,,,,,,,,
