Date,Close_ORCL,High_ORCL,Low_ORCL,Open_ORCL,Volume_ORCL,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
1988-01-26,0.12888376414775848,0.13136195887537944,0.12888376414775848,0.13136195887537944,9501300,,,,,,,,,,,
1988-01-27,0.13136199116706848,0.13384098824551224,0.12888379583025217,0.12888379583025217,21821400,,,,,,,,,,,
1988-01-28,0.13879813253879547,0.14127632701640988,0.1313619456232532,0.1313619456232532,31954500,,,,,,,,,,,
1988-01-29,0.13879813253879547,0.14127632701640988,0.12640475492667486,0.13879813253879547,47206800,,,,,,,,,,,
1988-02-01,0.13384094834327698,0.14375452847661674,0.13384094834327698,0.13879813928064108,40338000,,,,,,,,,,,
1988-02-02,0.13136199116706848,0.13631918358232856,0.12888379583025217,0.13384098824551224,11259000,,,,,,,,,,,
1988-02-03,0.12144840508699417,0.13136198793172288,0.11896940806960621,0.13136198793172288,17309700,,,,,,,,,,,
1988-02-04,0.1239265501499176,0.12640474442157715,0.11896935986531564,0.12144835587825806,29338200,,,,,,,,,,,
1988-02-05,0.1251656860113144,0.12888378031044428,0.12392658849211474,0.12392658849211474,12530700,,,,,,,,,,,
1988-02-08,0.1239265501499176,0.12888374043451956,0.12144835587825806,0.1251656472857474,7865100,,,,,,,,,,,
1988-02-09,0.12888376414775848,0.13136195887537944,0.12392657295108618,0.12392657295108618,17617500,,,,,,,,,,,
1988-02-10,0.13508003950119019,0.137558233986513,0.12888375154653112,0.12888375154653112,12060900,,,,,,,,,,,
1988-02-11,0.13879813253879547,0.13879813253879547,0.13384094184221712,0.13508003908102434,20233800,,,,,,,,,,,
1988-02-12,0.14127635955810547,0.14623355139652686,0.1363191677196841,0.13879816450966187,33995700,,,,,,,,,,,
1988-02-16,0.14375457167625427,0.14871176410330258,0.13879818099083532,0.1412763763335448,21116700,,,,,,,,,,,
1988-02-17,0.14623352885246277,0.14995082085205255,0.143754532444659,0.143754532444659,59324400,,,,,,,,,,,
1988-02-18,0.14623352885246277,0.15119071992665972,0.143754532444659,0.14623352885246277,28042200,,,,,,,,,,,
1988-02-19,0.1487116813659668,0.1487116813659668,0.14375449169690402,0.14623348740202707,13964400,,,,,,,,,,,
1988-02-22,0.1487116813659668,0.15119067707108985,0.14623348740202707,0.1487116813659668,25587900,,,,,,,,,,,
1988-02-23,0.14375457167625427,0.15119076118764144,0.1412763763335448,0.14871176410330258,15422400,,,,,,,,,,,
1988-02-24,0.15366895496845245,0.15490805262721294,0.14375457021512608,0.14375457021512608,47636100,,,,,,,,,,,
1988-02-25,0.15366895496845245,0.1611043426626366,0.15119075965093148,0.15366895496845245,49985100,,,,,,,,,,,
1988-02-26,0.15366895496845245,0.15614715028597342,0.15119075965093148,0.15366895496845245,26559900,,,,,,,,,,,
1988-02-29,0.14995077252388,0.153668865066563,0.1487116755900364,0.153668865066563,18743400,,,,,,,,,,,
1988-03-01,0.14747260510921478,0.15119069831883386,0.1462335079531071,0.14995079942143016,20379600,,,,,,,,,,,
1988-03-02,0.1487116813659668,0.15119067707108985,0.14623348740202707,0.14747258438399694,7784100,,,,,,,,,,,
1988-03-03,0.1487116813659668,0.15119067707108985,0.1487116813659668,0.1487116813659668,12960000,,,,,,,,,,,
1988-03-04,0.1487116813659668,0.15119067707108985,0.14623348740202707,0.1487116813659668,44007300,,,,,,,,,,,
1988-03-07,0.15366895496845245,0.1611043426626366,0.14871176259178928,0.14871176259178928,39827700,,,,,,,,,,,
1988-03-08,0.16110432147979736,0.1635833182129881,0.15366893476325674,0.15366893476325674,39681900,,,,,,,,,,,
1988-03-09,0.16606147587299347,0.1685404720488902,0.15862609082797444,0.1611042852625356,94186800,,,,,,,,,,,
1988-03-10,0.1586260348558426,0.1685404125784117,0.15614703955467396,0.16606141727724308,69287400,,,,,,,,,,,
1988-03-11,0.15738700330257416,0.16110429518332647,0.15366890968043692,0.15862610059615825,24786000,,,,,,,,,,,
1988-03-14,0.16234342753887177,0.16358332684162685,0.15614713799132882,0.1573870372940839,40410900,,,,,,,,,,,
1988-03-15,0.16358330845832825,0.16606150330222558,0.15862611702906557,0.16234340929491156,29637900,,,,,,,,,,,
1988-03-16,0.16358330845832825,0.16358330845832825,0.1611043118729629,0.16358330845832825,16961400,,,,,,,,,,,
1988-03-17,0.16854041814804077,0.17349680543206267,0.16606142276495064,0.16606142276495064,65196900,,,,,,,,,,,
1988-03-18,0.17349691689014435,0.17597591386579448,0.1685405264220326,0.1685405264220326,26365500,,,,,,,,,,,
1988-03-21,0.17101867496967316,0.1734968695272063,0.1660614841132315,0.1734968695272063,18233100,,,,,,,,,,,
1988-03-22,0.16110432147979736,0.1710187049295287,0.15862612648812244,0.1710187049295287,28908900,,,,,,,,,,,
1988-03-23,0.1586260348558426,0.16358322371712716,0.15366884599455802,0.16110422841595853,44768700,,,,,,,,,,,
1988-03-24,0.1549079716205597,0.161104258415734,0.1511906805881763,0.15862606439414506,27329400,,,,,,,,,,,
1988-03-25,0.15614713728427887,0.15614713728427887,0.15119074706193403,0.15490803972869266,13284000,,,,,,,,,,,
1988-03-28,0.1586260348558426,0.1586260348558426,0.14871165713327347,0.15614703955467396,33177600,,,,,,,,,,,
1988-03-29,0.16110432147979736,0.16730061070050048,0.15614712975493167,0.15862612648812244,85487400,,,,,,,,,,,
1988-03-30,0.15614713728427887,0.1635833261009051,0.15366894217310645,0.1611043292481782,57931200,,,,,,,,,,,
1988-03-31,0.16110432147979736,0.16110432147979736,0.15119073977158182,0.15614712975493167,24826500,,,,,,,,,,,
1988-04-04,0.1586260348558426,0.16110422841595853,0.15614703955467396,0.16110422841595853,17965800,,,,,,,,,,,
1988-04-05,0.1586260348558426,0.16110422841595853,0.15614703955467396,0.1586260348558426,8910000,,,,,,,,,,,
1988-04-06,0.16358330845832825,0.16358330845832825,0.15614712044370022,0.15862611702906557,29095200,,,,,,,,,,,
1988-04-07,0.1586260348558426,0.16358322371712716,0.15614703955467396,0.16358322371712716,31533300,,,,,,,,,,,
1988-04-08,0.15614713728427887,0.1611043292481782,0.15614713728427887,0.15862613413700577,10335600,,,,,,,,,,,
1988-04-11,0.1586260348558426,0.16606141727724308,0.1586260348558426,0.1586260348558426,29581200,,,,,,,,,,,
1988-04-12,0.16358330845832825,0.16358330845832825,0.15862611702906557,0.15862611702906557,19569600,,,,,,,,,,,
1988-04-13,0.16854041814804077,0.16854041814804077,0.1598651369188441,0.16358322912293968,46672200,,,,,,,,,,,
1988-04-14,0.15614713728427887,0.1660615212120775,0.15614713728427887,0.1660615212120775,37754100,,,,,,,,,,,
1988-04-15,0.15614713728427887,0.15614713728427887,0.14871175020920713,0.15614713728427887,34611300,,,,,,,,,,,
1988-04-18,0.15614713728427887,0.15862613413700577,0.15366894217310645,0.15614713728427887,10999800,,,,,,,,,,,
1988-04-19,0.15614713728427887,0.1611043292481782,0.15366894217310645,0.15614713728427887,13049100,,,,,,,,,,,
1988-04-20,0.15366895496845245,0.15614715028597342,0.15119075965093148,0.15614715028597342,6293700,,,,,,,,,,,
1988-04-21,0.1487116813659668,0.15366887103502958,0.14623348740202707,0.15366887103502958,27507600,,,,,,,,,,,
1988-04-22,0.15119066834449768,0.15119066834449768,0.14871167278246006,0.14871167278246006,7038900,,,,,,,,,,,
1988-04-25,0.15366895496845245,0.15614715028597342,0.14871176259178928,0.15119075965093148,15932700,,,,,,,,,,,
1988-04-26,0.1586260348558426,0.1586260348558426,0.15366884599455802,0.15366884599455802,12425400,,,,,,,,,,,
1988-04-27,0.15614713728427887,0.15862613413700577,0.15614713728427887,0.15862613413700577,23238900,,,,,,,,,,,
1988-04-28,0.16110432147979736,0.16110432147979736,0.15614712975493167,0.15614712975493167,15705900,,,,,,,,,,,
1988-04-29,0.16606147587299347,0.16606147587299347,0.15862609082797444,0.1611042852625356,39568500,,,,,,,,,,,
1988-05-02,0.16358330845832825,0.16606150330222558,0.15862611702906557,0.16606150330222558,20160900,,,,,,,,,,,
1988-05-03,0.16854041814804077,0.16854041814804077,0.16358322912293968,0.16358322912293968,25660800,,,,,,,,,,,
1988-05-04,0.17349691689014435,0.17845410909985035,0.16606152944638247,0.1685405264220326,76180500,,,,,,,,,,,
1988-05-05,0.17101867496967316,0.1734968695272063,0.16854048041214,0.1734968695272063,24113700,,,,,,,,,,,
1988-05-06,0.17349691689014435,0.17349691689014435,0.1685405264220326,0.17101872165608847,14126400,,,,,,,,,,,
1988-05-09,0.16854041814804077,0.17349680543206267,0.16606142276495064,0.17349680543206267,21440700,,,,,,,,,,,
1988-05-10,0.16110432147979736,0.16854050993785377,0.15862612648812244,0.16854050993785377,30561300,,,,,,,,,,,
1988-05-11,0.15614713728427887,0.1611043292481782,0.15366894217310645,0.1611043292481782,17730900,,,,,,,,,,,
1988-05-12,0.15614713728427887,0.15862613413700577,0.15366894217310645,0.15614713728427887,15236100,,,,,,,,,,,
1988-05-13,0.16358330845832825,0.16606150330222558,0.15862611702906557,0.15862611702906557,28414800,,,,,,,,,,,
1988-05-16,0.16606147587299347,0.1685404720488902,0.16358328143843232,0.16358328143843232,26033400,,,,,,,,,,,
1988-05-17,0.16606147587299347,0.1734968609180125,0.16606147587299347,0.16606147587299347,23627700,,,,,,,,,,,
1988-05-18,0.1586260348558426,0.1685404125784117,0.15366884599455802,0.16606141727724308,20695500,,,,,,,,,,,
1988-05-19,0.1586260348558426,0.1586260348558426,0.15119065243444207,0.1586260348558426,14531400,,,,,,,,,,,
1988-05-20,0.15614713728427887,0.1611043292481782,0.15366894217310645,0.15862613413700577,9169200,,,,,,,,,,,
1988-05-23,0.1549079716205597,0.161104258415734,0.1511906805881763,0.15614706863135416,13186800,,,,,,,,,,,
1988-05-24,0.1549079716205597,0.15862606439414506,0.15366887460976522,0.1549079716205597,12660300,,,,,,,,,,,
1988-05-25,0.1586260348558426,0.1586260348558426,0.15366884599455802,0.154907942774616,9493200,,,,,,,,,,,
1988-05-26,0.15614713728427887,0.15862613413700577,0.15366894217310645,0.15862613413700577,16831800,,,,,,,,,,,
1988-05-27,0.15614713728427887,0.15862613413700577,0.15366894217310645,0.15614713728427887,15527700,,,,,,,,,,,
1988-05-31,0.16606147587299347,0.16606147587299347,0.15614709465207768,0.15614709465207768,27896400,,,,,,,,,,,
1988-06-01,0.16977959871292114,0.17101869614511206,0.16606150467487374,0.16606150467487374,62823600,,,,,,,,,,,
1988-06-02,0.17101867496967316,0.17597586582611482,0.1660614841132315,0.16977957769090657,34603200,,,,,,,,,,,
1988-06-03,0.17597585916519165,0.1784540536289218,0.1710186684963863,0.1710186684963863,40491900,,,,,,,,,,,
1988-06-06,0.17597585916519165,0.18093304983399697,0.17349686296011646,0.17597585916519165,22785300,,,,,,,,,,,
1988-06-07,0.18093304336071014,0.1858894321108445,0.17597585286925946,0.17597585286925946,40556700,,,,,,,,,,,
1988-06-08,0.18217217922210693,0.18341127667269214,0.17845408512886482,0.18093308177152173,44801100,,,,,,,,,,,
1988-06-09,0.19084659218788147,0.1933255879091979,0.175975824824737,0.1821721115162453,36207000,,,,,,,,,,,
1988-06-10,0.18341127038002014,0.19332565312752145,0.18093307556387433,0.19084665656991662,45489600,,,,,,,,,,,
1988-06-13,0.18836843967437744,0.19084663420004447,0.18217215161884476,0.18341124888167828,37146600,,,,,,,,,,,
1988-06-14,0.19084659218788147,0.1958037818893258,0.18836839820775356,0.18836839820775356,78983100,,,,,,,,,,,
1988-06-15,0.18588943779468536,0.1908466284377094,0.1834112433438438,0.1908466284377094,35105400,,,,,,,,,,,
1988-06-16,0.184650257229805,0.18836834896929652,0.18093296723129246,0.18588935389597583,24826500,,,,,,,,,,,
1988-06-17,0.18093304336071014,0.1858894321108445,0.18093304336071014,0.1846503349233109,36409500,,,,,,,,,,,
1988-06-20,0.18341127038002014,0.18341127038002014,0.17845407900626947,0.18093307556387433,29556900,,,,,,,,,,,
1988-06-21,0.18341127038002014,0.18341127038002014,0.18093307556387433,0.18341127038002014,19278000,,,,,,,,,,,
1988-06-22,0.18588943779468536,0.1883684339868678,0.1834112433438438,0.1834112433438438,22615200,,,,,,,,,,,
1988-06-23,0.18588943779468536,0.1883684339868678,0.1834112433438438,0.18588943779468536,5540400,,,,,,,,,,,
1988-06-24,0.18588943779468536,0.1883684339868678,0.18588943779468536,0.18588943779468536,11145600,,,,,,,,,,,
1988-06-27,0.18836843967437744,0.19332563046707657,0.18588944340734534,0.18588944340734534,23514300,,,,,,,,,,,
1988-06-28,0.19456472992897034,0.1958038272058087,0.18836844180340434,0.18836844180340434,24486300,,,,,,,,,,,
1988-06-29,0.19952186942100525,0.2057181679179405,0.1933255828903561,0.19456467984825238,122901300,,,,,,,,,,,
1988-06-30,0.19580385088920593,0.20076104233752917,0.19332565603577986,0.19952194491081612,32537700,,,,,,,,,,,
1988-07-01,0.1982828676700592,0.20076106277577505,0.19580387082279066,0.19580387082279066,19197000,,,,,,,,,,,
1988-07-05,0.2057182490825653,0.20819642004352987,0.19580385405912168,0.1982828506941519,55930500,,,,,,,,,,,
1988-07-06,0.2057182490825653,0.2106754286448509,0.2057182490825653,0.2057182490825653,46583100,,,,,,,,,,,
1988-07-07,0.22058895230293274,0.22058895230293274,0.20323919838365825,0.2057182064714944,43472700,,,,,,,,,,,
1988-07-08,0.2106754630804062,0.22058903405018793,0.2106754630804062,0.22058903405018793,35721000,,,,,,,,,,,
1988-07-11,0.2057182490825653,0.21315362353839706,0.20076104558769808,0.2106754286448509,31727700,,,,,,,,,,,
1988-07-12,0.20200008153915405,0.2081963689952166,0.2007609963624869,0.20571819864188232,25247700,,,,,,,,,,,
1988-07-13,0.2057182490825653,0.20819642004352987,0.20076104558769808,0.20200013106818035,20420100,,,,,,,,,,,
1988-07-14,0.2057182490825653,0.20819642004352987,0.20323924048124425,0.2057182490825653,16378200,,,,,,,,,,,
1988-07-15,0.19580385088920593,0.20571824575214304,0.19332565603577986,0.20571824575214304,45570600,,,,,,,,,,,
1988-07-18,0.1982828676700592,0.2032392578814909,0.19084667886980627,0.19580387082279066,57591000,,,,,,,,,,,
1988-07-19,0.19332563877105713,0.20076102440879792,0.18960754508148697,0.19828282977668416,41585400,,,,,,,,,,,
1988-07-20,0.19084659218788147,0.1958037818893258,0.18836839820775356,0.1933255879091979,23230800,,,,,,,,,,,
1988-07-21,0.18588943779468536,0.1908466284377094,0.17845405270081977,0.1908466284377094,46793700,,,,,,,,,,,
1988-07-22,0.18960756063461304,0.19084665805231057,0.18341127180466005,0.18588946664005512,56367900,,,,,,,,,,,
1988-07-25,0.18341127038002014,0.19084665656991662,0.18341127038002014,0.18960755916184371,33987600,,,,,,,,,,,
1988-07-26,0.18836843967437744,0.19084663420004447,0.18217215161884476,0.18341124888167828,30026700,,,,,,,,,,,
1988-07-27,0.17845411598682404,0.1908466961185514,0.17845411598682404,0.188368500788856,32805000,,,,,,,,,,,
1988-07-28,0.18836843967437744,0.18836843967437744,0.17845405808897913,0.17845405808897913,48138300,,,,,,,,,,,
1988-07-29,0.18836843967437744,0.19084663420004447,0.18588944340734534,0.18836843967437744,29257200,,,,,,,,,,,
1988-08-01,0.19580385088920593,0.1982828474841031,0.18836846458745662,0.18836846458745662,32367600,,,,,,,,,,,
1988-08-02,0.19580385088920593,0.1982828474841031,0.19332565603577986,0.19580385088920593,23846400,,,,,,,,,,,
1988-08-03,0.1982828676700592,0.20076106277577505,0.19332567571707482,0.19580387082279066,19723500,,,,,,,,,,,
1988-08-04,0.19580385088920593,0.20076104233752917,0.19580385088920593,0.1982828474841031,30593700,,,,,,,,,,,
1988-08-05,0.19084659218788147,0.19828277761064225,0.19084659218788147,0.1958037818893258,30545100,,,,,,,,,,,
1988-08-08,0.18960756063461304,0.19332565462917092,0.18588946664005512,0.19084665805231057,30140100,,,,,,,,,,,
1988-08-09,0.18712934851646423,0.190846640426238,0.18341125486529927,0.18960754312298006,27329400,,,,,,,,,,,
1988-08-10,0.17597585916519165,0.18836843496653247,0.17349686296011646,0.1871293377346674,25968600,,,,,,,,,,,
1988-08-11,0.18217217922210693,0.18588947157386254,0.17845408512886482,0.17845408512886482,21683700,,,,,,,,,,,
1988-08-12,0.17845411598682404,0.18341130838784,0.17597592065712864,0.1821722107229923,13705200,,,,,,,,,,,
1988-08-15,0.16854041814804077,0.17845399445716376,0.16854041814804077,0.17845399445716376,11574900,,,,,,,,,,,
1988-08-16,0.17845411598682404,0.18341130838784,0.1660615358550967,0.16854053292641727,32886000,,,,,,,,,,,
1988-08-17,0.17845411598682404,0.1809331130581446,0.17597592065712864,0.17845411598682404,16467300,,,,,,,,,,,
1988-08-18,0.18217217922210693,0.18341127667269214,0.17845408512886482,0.17845408512886482,7395300,,,,,,,,,,,
1988-08-19,0.17845411598682404,0.18341130838784,0.17845411598682404,0.1821722107229923,10716300,,,,,,,,,,,
1988-08-22,0.17845411598682404,0.18341130838784,0.17845411598682404,0.17845411598682404,18314100,,,,,,,,,,,
1988-08-23,0.17101867496967316,0.17845406038364797,0.16854048041214,0.17845406038364797,20889900,,,,,,,,,,,
1988-08-24,0.18093304336071014,0.18093304336071014,0.17101866237780877,0.17101866237780877,40775400,,,,,,,,,,,
1988-08-25,0.18341127038002014,0.18588946519616595,0.17597588419012367,0.18093307556387433,46996200,,,,,,,,,,,
1988-08-26,0.19332563877105713,0.19332563877105713,0.1809330621276893,0.18341125675980308,17625600,,,,,,,,,,,
1988-08-29,0.19580385088920593,0.20076104233752917,0.19208655860906682,0.19332565603577986,39414600,,,,,,,,,,,
1988-08-30,0.19332563877105713,0.1958038334031709,0.19084664239754387,0.1958038334031709,23514300,,,,,,,,,,,
1988-08-31,0.18341127038002014,0.19332565312752145,0.18093307556387433,0.19332565312752145,27791100,,,,,,,,,,,
1988-09-01,0.17845411598682404,0.18341130838784,0.17597592065712864,0.18341130838784,25053300,,,,,,,,,,,
1988-09-02,0.18836843967437744,0.19084663420004447,0.17845405808897913,0.17845405808897913,21343500,,,,,,,,,,,
1988-09-06,0.18588943779468536,0.1883684339868678,0.1834112433438438,0.1883684339868678,20371500,,,,,,,,,,,
1988-09-07,0.18341127038002014,0.19332565312752145,0.18341127038002014,0.18588946519616595,29054700,,,,,,,,,,,
1988-09-08,0.18836843967437744,0.18836843967437744,0.18341124888167828,0.18341124888167828,16491600,,,,,,,,,,,
1988-09-09,0.1982828676700592,0.20076106277577505,0.1858894869168219,0.18836848376409043,33582600,,,,,,,,,,,
1988-09-12,0.20076097548007965,0.2032391695082172,0.19580378568260048,0.19828278145194211,19836900,,,,,,,,,,,
1988-09-13,0.19332563877105713,0.19828282977668416,0.19084664239754387,0.19828282977668416,15333300,,,,,,,,,,,
1988-09-14,0.20076097548007965,0.20076097548007965,0.19332559165446295,0.19332559165446295,37462500,,,,,,,,,,,
1988-09-15,0.18588943779468536,0.20076100972375743,0.18588943779468536,0.20076100972375743,21602700,,,,,,,,,,,
1988-09-16,0.18836843967437744,0.19084663420004447,0.18588944340734534,0.18588944340734534,16078500,,,,,,,,,,,
1988-09-19,0.18093304336071014,0.18836842822722802,0.17845404724432665,0.18836842822722802,18314100,,,,,,,,,,,
1988-09-20,0.18341127038002014,0.1883684617537708,0.17845407900626947,0.18093307556387433,9711900,,,,,,,,,,,
1988-09-21,0.1982828676700592,0.1982828676700592,0.18836848376409043,0.18836848376409043,30601800,,,,,,,,,,,
1988-09-22,0.1982828676700592,0.20076106277577505,0.19580387082279066,0.1982828676700592,28641600,,,,,,,,,,,
1988-09-23,0.1982828676700592,0.20076106277577505,0.19580387082279066,0.1982828676700592,35040600,,,,,,,,,,,
1988-09-26,0.18836843967437744,0.19828282125977573,0.18836843967437744,0.19828282125977573,12312000,,,,,,,,,,,
1988-09-27,0.19084659218788147,0.19084659218788147,0.18588940248643712,0.18836839820775356,5402700,,,,,,,,,,,
1988-09-28,0.18836843967437744,0.19084663420004447,0.18588944340734534,0.19084663420004447,13122000,,,,,,,,,,,
1988-09-29,0.19456472992897034,0.1958038272058087,0.18836844180340434,0.18836844180340434,33056100,,,,,,,,,,,
1988-09-30,0.19952186942100525,0.20200005137051175,0.1933255828903561,0.19456467984825238,40945500,,,,,,,,,,,
1988-10-03,0.1982828676700592,0.20076106277577505,0.19580387082279066,0.19952196522291712,28617300,,,,,,,,,,,
1988-10-04,0.1982828676700592,0.1982828676700592,0.19332567571707482,0.1982828676700592,13162500,,,,,,,,,,,
1988-10-05,0.19084659218788147,0.19704287887938973,0.19084659218788147,0.19704287887938973,16086600,,,,,,,,,,,
1988-10-06,0.18836843967437744,0.19580382499274362,0.18836843967437744,0.19084663420004447,14418000,,,,,,,,,,,
1988-10-07,0.18341127038002014,0.19332565312752145,0.17597588419012367,0.1883684617537708,98933400,,,,,,,,,,,
1988-10-10,0.18093304336071014,0.1858894321108445,0.17845404724432665,0.18341123773577733,29629800,,,,,,,,,,,
1988-10-11,0.18341127038002014,0.18588946519616595,0.17845407900626947,0.18093307556387433,51807600,,,,,,,,,,,
1988-10-12,0.17845411598682404,0.18588950371753543,0.17845411598682404,0.18341130838784,43561800,,,,,,,,,,,
1988-10-13,0.17969317734241486,0.18341127132729568,0.17845407992794232,0.17845407992794232,50884200,,,,,,,,,,,
1988-10-14,0.17349691689014435,0.18341130130955635,0.1685405264220326,0.1796932067168783,145605600,,,,,,,,,,,
1988-10-17,0.17597585916519165,0.18093304983399697,0.1710186684963863,0.17349686296011646,74187900,,,,,,,,,,,
1988-10-18,0.17597585916519165,0.1784540536289218,0.16977957126452123,0.17597585916519165,25855200,,,,,,,,,,,
1988-10-19,0.17845411598682404,0.1809331130581446,0.17349692358580807,0.17597592065712864,36393300,,,,,,,,,,,
1988-10-20,0.18093304336071014,0.18341123773577733,0.17845404724432665,0.17845404724432665,29403000,,,,,,,,,,,
1988-10-21,0.17349691689014435,0.18341130130955635,0.1685405264220326,0.18093310607550045,40751100,,,,,,,,,,,
1988-10-24,0.16358330845832825,0.1734968895753856,0.1611043118729629,0.1734968895753856,46931400,,,,,,,,,,,
1988-10-25,0.16234342753887177,0.1660615219640208,0.15614713799132882,0.16358332684162685,134038800,,,,,,,,,,,
1988-10-26,0.1586260348558426,0.16606141727724308,0.1586260348558426,0.1623433251960165,100464300,,,,,,,,,,,
1988-10-27,0.15119066834449768,0.15862605154833642,0.14871167278246006,0.15862605154833642,129219300,,,,,,,,,,,
1988-10-28,0.14995077252388,0.15119067119887578,0.14375448611350983,0.15119067119887578,126189900,,,,,,,,,,,
1988-10-31,0.15614713728427887,0.15862613413700577,0.14871175020920713,0.14995084776479334,64297800,,,,,,,,,,,
1988-11-01,0.15614713728427887,0.15862613413700577,0.15366894217310645,0.15614713728427887,70008300,,,,,,,,,,,
1988-11-02,0.15119066834449768,0.1561470559862988,0.14871167278246006,0.1561470559862988,64233000,,,,,,,,,,,
1988-11-03,0.1586260348558426,0.1586260348558426,0.15119065243444207,0.15119065243444207,40726800,,,,,,,,,,,
1988-11-04,0.15738700330257416,0.16110429518332647,0.15366890968043692,0.15862610059615825,29775600,,,,,,,,,,,
1988-11-07,0.15614713728427887,0.15862613413700577,0.15366894217310645,0.15738703658141956,24186600,,,,,,,,,,,
1988-11-08,0.16358330845832825,0.16606150330222558,0.15614712044370022,0.15614712044370022,40597200,,,,,,,,,,,
1988-11-09,0.16358330845832825,0.16606150330222558,0.15862611702906557,0.16358330845832825,37025100,,,,,,,,,,,
1988-11-10,0.16606147587299347,0.1685404720488902,0.16358328143843232,0.16358328143843232,25312500,,,,,,,,,,,
1988-11-11,0.16358330845832825,0.16606150330222558,0.1611043118729629,0.16606150330222558,47490300,,,,,,,,,,,
1988-11-14,0.16358330845832825,0.16606150330222558,0.1611043118729629,0.16358330845832825,22177800,,,,,,,,,,,
1988-11-15,0.16358330845832825,0.16606150330222558,0.16358330845832825,0.16358330845832825,13988700,,,,,,,,,,,
1988-11-16,0.16110432147979736,0.16606151320466303,0.1598652239839599,0.1635833182129881,25992900,,,,,,,,,,,
1988-11-17,0.16358330845832825,0.16854049988759093,0.16358330845832825,0.16358330845832825,27305100,,,,,,,,,,,
1988-11-18,0.16606147587299347,0.1685404720488902,0.16358328143843232,0.16358328143843232,13332600,,,,,,,,,,,
1988-11-21,0.16358330845832825,0.16730060072417424,0.1611043118729629,0.16606150330222558,28795500,,,,,,,,,,,
1988-11-22,0.16482236981391907,0.16606146696472904,0.16110427662019658,0.1635832726631091,25920000,,,,,,,,,,,
1988-11-23,0.16606147587299347,0.1685404720488902,0.16358328143843232,0.1648223786557129,25215300,,,,,,,,,,,
1988-11-25,0.16606147587299347,0.1685404720488902,0.16358328143843232,0.16606147587299347,4997700,,,,,,,,,,,
1988-11-28,0.16854041814804077,0.17349680543206267,0.16606142276495064,0.16606142276495064,39722400,,,,,,,,,,,
1988-11-29,0.17597585916519165,0.17597585916519165,0.16854047403265615,0.16854047403265615,29192400,,,,,,,,,,,
1988-11-30,0.17101867496967316,0.17845406038364797,0.17101867496967316,0.17597586582611482,79550100,,,,,,,,,,,
1988-12-01,0.17349691689014435,0.17597591386579448,0.1685405264220326,0.17101872165608847,41115600,,,,,,,,,,,
1988-12-02,0.17845411598682404,0.18341130838784,0.17101872825611267,0.17349692358580807,77743800,,,,,,,,,,,
1988-12-05,0.18836843967437744,0.19332563046707657,0.17845405808897913,0.17845405808897913,60021000,,,,,,,,,,,
1988-12-06,0.18588943779468536,0.1908466284377094,0.18588943779468536,0.1883684339868678,48146400,,,,,,,,,,,
1988-12-07,0.18836843967437744,0.19084663420004447,0.18588944340734534,0.18588944340734534,33720300,,,,,,,,,,,
