Date,Close_META,High_META,Low_META,Open_META,Volume_META,SharesOutstanding
2019-08-28,180.64637756347656,180.83521588767096,177.82378146841458,179.42391784013998,9386100,2168962480
2019-08-29,184.4330291748047,184.9398989708161,182.34588970360622,182.64405465167732,10128700,2168962480
2019-08-30,184.53240966796875,185.65549108132785,182.33595869272767,185.63560937379688,10774500,2168962480
2019-09-03,181.2725067138672,184.53240913577218,180.99422347043378,182.8726429462589,9779400,2168962480
2019-09-04,185.99342346191406,186.59968669907968,182.76333567617766,183.5186738219492,11308000,2168962480
2019-09-05,189.73036193847656,190.18755022085793,186.7885061602553,187.37488762861233,13876700,2168962480
2019-09-06,186.3412628173828,189.0445987151948,185.2082481517777,189.0445987151948,15226800,2168962480
2019-09-09,187.6034698486328,187.82212313098043,184.71131082357834,186.57978182914118,14722400,2168962480
2019-09-10,185.0293426513672,186.94752551089218,183.41927317411654,186.29156566264223,15455900,2168962480
2019-09-11,187.3351287841797,188.27930510895558,184.93989119463026,185.31756779066006,11761700,2168962480
2019-09-12,186.32139587402344,189.76018839242428,186.0828608646215,188.6967520351039,11419800,2168962480
2019-09-13,186.04307556152344,186.81829523106774,185.39704906003828,186.18221716463916,11441100,2168962480
2019-09-16,185.0790252685547,186.63939794197506,184.63178546612454,185.78466658309387,8444800,2168962480
2019-09-17,186.9276580810547,187.16619308917345,184.4032118656904,185.516360071611,9671100,2168962480
2019-09-18,186.98727416992188,187.92151725912058,184.87031973015456,186.93757748458808,9681900,2168962480
2019-09-19,188.97500610351562,189.92913082842787,186.9971934316745,187.50407835268646,10392700,2168962480
2019-09-20,188.7662811279297,191.9168717084311,186.9673735242759,189.4918192966534,19934200,2168962480
2019-09-23,185.6753692626953,188.93527163209313,184.07523305607694,188.1799184132552,13327600,2168962480
2019-09-24,180.16929626464844,186.88787228655326,179.28474990107443,186.82824233298848,18546600,2168962480
2019-09-25,181.6799774169922,182.2961737901256,176.7801759111644,180.33824287484302,18068300,2168962480
2019-09-26,179.0064697265625,180.28855924596218,176.5814171382543,180.21899602071662,16083300,2168962480
2019-09-27,176.0149383544922,179.65250250461443,174.58375861299467,179.38416767705905,14656200,2168962480
2019-09-30,176.98892211914062,177.57530360400025,175.76646246174005,176.78020209699912,10740000,2168962480
2019-10-01,174.73281860351562,178.73812578430085,173.80852394578022,178.05235095292338,17073000,2168962480
2019-10-02,173.53025817871094,175.44842608022168,172.02950001535825,173.76877802908697,16151700,2168962480
2019-10-03,178.2809600830078,178.73813321272695,172.56618980441965,174.49430602920867,16086300,2168962480
2019-10-04,179.34439086914062,179.8711423783781,177.00879827438746,178.44991118013718,10430200,2168962480
2019-10-07,178.5791015625,180.0699111309704,176.99884705959315,178.89714821645063,9178300,2168962480
2019-10-08,176.6609344482422,179.2648769835568,176.63111946999805,177.16780424369145,9466900,2168962480
2019-10-09,178.74806213378906,179.612726776467,176.84976109578972,178.06228734878314,7556900,2168962480
2019-10-10,178.92697143554688,180.49729273983021,178.07223997031164,179.2152031246273,8605000,2168962480
2019-10-11,183.06146240234375,185.34737323682882,181.02401980714407,181.03395307720828,14930500,2168962480
2019-10-14,182.15704345703125,183.48882964635425,181.45140211483263,183.07140480337085,7006000,2168962480
2019-10-15,187.73268127441406,189.21355758999005,182.53472942859258,182.67387105006756,15039100,2168962480
2019-10-16,188.3886260986328,188.53770097928134,185.75485360655617,187.16616658142036,10516900,2168962480
2019-10-17,189.2235107421875,189.6707506321115,187.61344107234072,189.13406579726288,9603000,2168962480
2019-10-18,184.71131896972656,190.31676256422483,182.79313602913544,189.0644727709509,16874200,2168962480
2019-10-21,188.5973358154297,188.74642586523717,185.60578353232776,185.89400003081127,8122600,2168962480
2019-10-22,181.22279357910156,189.48187552738244,180.3879439245767,188.83586416346873,19537600,2168962480
2019-10-23,185.00946044921875,185.23806216758155,180.88489339667785,180.8948266675766,12300400,2168962480
2019-10-24,185.23806762695312,185.58591410224986,181.68000021675812,183.48884131807986,11413500,2168962480
2019-10-25,186.7388153076172,187.84201505023853,183.95596760714628,184.69143915732712,8061200,2168962480
2019-10-28,188.2395477294922,188.36875607760135,183.94602408220038,186.0530300743242,13657900,2168962480
2019-10-29,188.15008544921875,191.35035755652976,187.3152358121718,190.51550791948281,13574900,2168962480
2019-10-30,187.09661865234375,189.28313652783692,184.84052237768867,188.3985900396251,28734600,2168962480
2019-10-31,190.4757537841797,196.87629831047573,187.09659166093815,195.49481545143718,42286500,2168962480
2019-11-01,192.43370056152344,192.92070382938306,188.74643993371373,191.66842921027217,21711800,2168962480
2019-11-04,193.5269775390625,196.16073527359697,192.62254934897692,193.35802092640373,16371300,2168962480
2019-11-05,193.12942504882812,194.55065628024155,192.41383521480324,194.17297965525628,9942000,2168962480
2019-11-06,190.37637329101562,193.17908722248384,190.1776017270949,192.84117404728877,10973000,2168962480
2019-11-07,189.25332641601562,192.25482762308275,188.30914994154477,190.73420289259897,13473000,2168962480
2019-11-08,189.67071533203125,191.1615247978537,188.53770074461812,188.83586567084225,10760800,2168962480
2019-11-11,188.44827270507812,188.91539425945646,187.38482124480848,188.76630420033388,8631200,2168962480
2019-11-12,193.27850341796875,193.86488490865514,188.57748789036248,188.8358894374531,17615500,2168962480
2019-11-13,192.00634765625,194.50096369126447,191.55910779188565,193.50709058587702,10860700,2168962480
2019-11-14,191.96658325195312,192.84119643309091,190.277002014546,191.74792995666868,9040500,2168962480
2019-11-15,193.90463256835938,194.1034041396074,192.19516975808858,193.06976770463962,11524300,2168962480
2019-11-18,196.19053649902344,197.41301128508627,191.86719777571892,193.3679406407976,16167200,2168962480
2019-11-19,198.09878540039062,198.77461180117092,195.6538510025045,196.19053578163593,19056800,2168962480
2019-11-20,196.29986572265625,198.36712353995512,194.23260790535736,197.36331719300262,12355400,2168962480
2019-11-21,196.71730041503906,197.87019688008115,195.65386405690396,196.21043058063452,12131000,2168962480
2019-11-22,197.60183715820312,198.0788919519651,196.40917742585054,197.16453061171364,9959800,2168962480
2019-11-25,198.56588745117188,199.73866552115163,198.02920268375675,198.29755265011383,15272300,2168962480
2019-11-26,197.7509307861328,198.92369375806308,196.8266209224777,198.77461886003803,11735500,2168962480
2019-11-27,200.7623748779297,201.8953896542921,198.1981803492567,198.67523521159333,12736600,2168962480
2019-11-29,200.4045867919922,202.5513564938594,199.97722860525164,200.36483853764702,7985200,2168962480
2019-12-02,198.47645568847656,200.94125673828376,196.83657113421333,200.89157521536063,11503400,2168962480
2019-12-03,197.60183715820312,197.71114862952703,193.88474667834092,196.38931088486353,11595300,2168962480
2019-12-04,197.49252319335938,198.80442775170556,196.83656333153655,198.77461277301356,8456300,2168962480
2019-12-05,198.13851928710938,200.05668687260047,196.9955714182238,198.63545578058975,9740400,2168962480
2019-12-06,199.8181915283203,200.3350097911054,198.83425169124297,199.27155828549957,12270600,2168962480
2019-12-09,200.10638427734375,201.89535869339053,198.9833181104269,199.4206094874176,11954800,2168962480
2019-12-10,199.63929748535156,200.81207570415583,198.92370759445765,200.42446577703006,9475700,2168962480
2019-12-11,201.02076721191406,201.38851057034012,199.05290272543124,199.05290272543124,8036800,2168962480
2019-12-12,195.54449462890625,202.41216006215183,192.9107374890957,201.11018897925314,23734800,2168962480
2019-12-13,192.9207000732422,195.5942210281803,191.9864569714111,195.19666270543337,18798000,2168962480
2019-12-16,196.7073516845703,197.89999630816615,193.61640590112577,194.0735941755754,14911500,2168962480
2019-12-17,197.17446899414062,197.78073214652838,194.9283214152002,197.62170882271872,10175700,2168962480
2019-12-18,201.25929260253906,203.04826712539924,198.86405491263454,198.86405491263454,23274400,2168962480
2019-12-19,204.79747009277344,205.03600507477253,201.26921787285923,201.53756783194586,16514600,2168962480
2019-12-20,205.03599548339844,206.4373600021537,202.18356976463392,206.20875830144467,27306900,2168962480
2019-12-23,204.91673278808594,207.31197041535347,204.4197962761366,205.4335510067969,13348900,2168962480
2019-12-24,203.8632354736328,205.5230016498251,203.7439755603469,205.0360135603748,6046300,2168962480
2019-12-26,206.51686096191406,206.54669110355022,204.05206020442492,204.31047688641777,9350700,2168962480
2019-12-27,206.82501220703125,207.64991359052817,205.32425401842852,207.39151202650632,10284200,2168962480
2019-12-30,203.15757751464844,206.6261844754771,202.6506925939649,206.5864362293931,10524300,2168962480
2019-12-31,203.99246215820312,204.30056040541663,202.352577541931,202.7501207321483,8953500,2168962480
