Date,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
1990-01-24,0.385686993598938,0.38568699359893804,0.3702811248890661,0.37399962058925273,180345600,,,,,,,,,,,
1990-01-25,0.385686993598938,0.39312460512553415,0.38462453498915916,0.38887488012045807,112752000,,,,,,,,,,,
1990-01-26,0.385686993598938,0.38781245798869235,0.38249969072562773,0.38462453498915916,68083200,,,,,,,,,,,
1990-01-29,0.38887476921081543,0.39206207117508624,0.3835620034629865,0.3888747692108154,55080000,,,,,,,,,,,
1990-01-30,0.3878123164176941,0.39312446161533576,0.382499551094056,0.3899371963835506,73108800,,,,,,,,,,,
1990-01-31,0.3931244909763336,0.3931244909763336,0.3878123453819477,0.39099964732978026,112939200,,,,,,,,,,,
1990-02-01,0.39843741059303284,0.400562291538323,0.39312464282054993,0.39312464282054993,89193600,,,,,,,,,,,
1990-02-02,0.39843741059303284,0.4058744391845236,0.39524952376584016,0.39524952376584016,71395200,,,,,,,,,,,
1990-02-05,0.40056201815605164,0.40056201815605164,0.3963116755180505,0.39790594614571184,59731200,,,,,,,,,,,
1990-02-06,0.3994998037815094,0.4005622258408951,0.3920621562836075,0.3994998037815094,81964800,,,,,,,,,,,
1990-02-07,0.39631158113479614,0.40268676527159575,0.3952491598792786,0.39737462251602507,134150400,,,,,,,,,,,
1990-02-08,0.40056201815605164,0.4037492826816644,0.3963116755180505,0.39790594614571184,95227200,,,,,,,,,,,
1990-02-09,0.40162453055381775,0.40268695230278556,0.39949968705588207,0.4005621088048499,62380800,,,,,,,,,,,
1990-02-12,0.4026868939399719,0.4058741952029287,0.39949962915500975,0.4016244723449845,56088000,,,,,,,,,,,
1990-02-13,0.4026868939399719,0.40481177360794135,0.4016244723449845,0.4037493155349593,58752000,,,,,,,,,,,
1990-02-14,0.40374940633773804,0.40481186464966573,0.40162456266988833,0.40481186464966573,35870400,,,,,,,,,,,
1990-02-15,0.412249356508255,0.41649969923571134,0.4037492911792144,0.4037492911792144,89496000,,,,,,,,,,,
1990-02-16,0.4164998531341553,0.4196871553825631,0.41543681108458674,0.4175622750576226,70876800,,,,,,,,,,,
1990-02-20,0.42606213688850403,0.4271245582966999,0.41224930889639255,0.4154366095989683,132652800,,,,,,,,,,,
1990-02-21,0.4085308015346527,0.4249990805882709,0.4069371512387349,0.41968693725386946,103348800,,,,,,,,,,,
1990-02-22,0.4095933139324188,0.41756215083076437,0.40906212136772063,0.4111869645825036,60811200,,,,,,,,,,,
1990-02-23,0.4143742024898529,0.4154366239347104,0.405874137849192,0.4069371794198714,56851200,,,,,,,,,,,
1990-02-26,0.4218118190765381,0.42499911996367146,0.41331175423700645,0.4143742121847111,69220800,,,,,,,,,,,
1990-02-27,0.4164998531341553,0.42287442115296503,0.4164998531341553,0.42287442115296503,62020800,,,,,,,,,,,
1990-02-28,0.41968727111816406,0.42393699646197025,0.41649996799080546,0.41649996799080546,39312000,,,,,,,,,,,
1990-03-01,0.42499932646751404,0.4324369369732177,0.41862475807388494,0.41862475807388494,76867200,,,,,,,,,,,
1990-03-02,0.44093695282936096,0.4435930257132672,0.4255310880898398,0.4260623172578225,100209600,,,,,,,,,,,
1990-03-05,0.4473121166229248,0.44943696005176104,0.43456170636395297,0.4398744715400214,75528000,,,,,,,,,,,
1990-03-06,0.4441241919994354,0.4462496555404858,0.43562474538313767,0.4451872338329482,68630400,,,,,,,,,,,
1990-03-07,0.43668705224990845,0.4483744175192278,0.4366870522499084,0.44518711675681877,47606400,,,,,,,,,,,
1990-03-08,0.45156165957450867,0.4558120016816372,0.43243668864587764,0.4377494886068333,88977600,,,,,,,,,,,
1990-03-09,0.4526240825653076,0.45899926693307236,0.4473119396172845,0.4504992034993077,75744000,,,,,,,,,,,
1990-03-12,0.4600617587566376,0.4621866381483911,0.4504992725628927,0.4515616940197745,68875200,,,,,,,,,,,
1990-03-13,0.45156165957450867,0.46324902426849124,0.45156165957450867,0.46112414503882415,85204800,,,,,,,,,,,
1990-03-14,0.45846810936927795,0.4621866391937597,0.4504992735818269,0.45581203748207105,130968000,,,,,,,,,,,
1990-03-15,0.47174909710884094,0.47493698142128393,0.4579368894069348,0.45846808186571586,81676800,,,,,,,,,,,
1990-03-16,0.4844995439052582,0.48981168820350884,0.47493705674691694,0.4759995147889619,118900800,,,,,,,,,,,
1990-03-19,0.4951247572898865,0.49724960156891085,0.48024946117220785,0.4834373841949851,81172800,,,,,,,,,,,
1990-03-20,0.4802491068840027,0.4961868133836674,0.47812426417251214,0.4951243920279221,92145600,,,,,,,,,,,
1990-03-21,0.48131170868873596,0.49087419683253836,0.47706198551658197,0.4797180579394285,69840000,,,,,,,,,,,
1990-03-22,0.4728117287158966,0.48343726060305636,0.46856200476628695,0.48237421860908614,92419200,,,,,,,,,,,
1990-03-23,0.46856215596199036,0.48131195205099414,0.46324938830408585,0.4759998045193586,53596800,,,,,,,,,,,
1990-03-26,0.473874568939209,0.478124291079333,0.46909303420450754,0.46962422667328024,55929600,,,,,,,,,,,
1990-03-27,0.4781244397163391,0.4802492832079679,0.47068679441364114,0.47228044527136265,52516800,,,,,,,,,,,
1990-03-28,0.47174909710884094,0.47706186069037165,0.4611241535935847,0.47706186069037165,99532800,,,,,,,,,,,
1990-03-29,0.46962448954582214,0.479186980720018,0.4674996455253719,0.469093296779714,64785600,,,,,,,,,,,
1990-03-30,0.4706869125366211,0.47174937102706854,0.4643123439839814,0.46749964649930575,36691200,,,,,,,,,,,
1990-04-02,0.473874568939209,0.47759306213257186,0.46431208311762234,0.46643696242667865,74059200,,,,,,,,,,,
1990-04-03,0.49299973249435425,0.4940621543234613,0.47812447720075496,0.479186899029862,84643200,,,,,,,,,,,
1990-04-04,0.49724942445755005,0.504687069867233,0.49087423728696405,0.4929997009351636,79646400,,,,,,,,,,,
1990-04-05,0.48662444949150085,0.4977805878305255,0.48662444949150085,0.49671812973175744,66369600,,,,,,,,,,,
1990-04-06,0.48556196689605713,0.4898116528454908,0.48131162434278574,0.4876868098707739,72878400,,,,,,,,,,,
1990-04-09,0.48662444949150085,0.4898117143538183,0.4834371481511878,0.4834371481511878,31176000,,,,,,,,,,,
1990-04-10,0.5014992356300354,0.5014992356300354,0.4866245988149449,0.48715579154933275,45187200,,,,,,,,,,,
1990-04-11,0.5142496824264526,0.5142496824264526,0.5025623106846999,0.5036247327012063,70372800,,,,,,,,,,,
1990-04-12,0.5131871104240417,0.5184992558096301,0.5099992249534709,0.5174368340281126,48254400,,,,,,,,,,,
1990-04-16,0.5163743495941162,0.5248744158969506,0.5110615847271153,0.5184991928993407,39470400,,,,,,,,,,,
1990-04-17,0.5269994139671326,0.5354994827661989,0.5078744324397683,0.5153120792742188,66780000,,,,,,,,,,,
1990-04-18,0.515312135219574,0.5248746270214172,0.4993744178557636,0.5238122049414585,97797600,,,,,,,,,,,
1990-04-19,0.505749523639679,0.520624158796526,0.5036246435049915,0.5099992474310512,58003200,,,,,,,,,,,
1990-04-20,0.503624677658081,0.5142496262220849,0.49937433345242793,0.5099992820164317,44661600,,,,,,,,,,,
1990-04-23,0.5014992356300354,0.5057495800212871,0.4866245988149449,0.5004368136832529,64879200,,,,,,,,,,,
1990-04-24,0.49299973249435425,0.5078743676619073,0.48024932085896904,0.5078743676619073,47916000,,,,,,,,,,,
1990-04-25,0.49299973249435425,0.4993742999469993,0.48449966477944617,0.49512461263057106,53870400,,,,,,,,,,,
1990-04-26,0.4876868724822998,0.4993742034255453,0.48662445085854267,0.4972493601780311,46296000,,,,,,,,,,,
1990-04-27,0.4781244397163391,0.4866245067648515,0.47281167438326976,0.48556208501903714,57124800,,,,,,,,,,,
1990-04-30,0.49299973249435425,0.4929997324943542,0.473874753406324,0.47812447720075496,51451200,,,,,,,,,,,
1990-05-01,0.48556196689605713,0.49937413931354513,0.48237404583014415,0.49937413931354513,52473600,,,,,,,,,,,
1990-05-02,0.4951247572898865,0.49724960156891085,0.486624687091535,0.486624687091535,33264000,,,,,,,,,,,
1990-05-03,0.5014992356300354,0.5078744239148522,0.4951246674713335,0.49724951136489853,45892800,,,,,,,,,,,
1990-05-04,0.5248745083808899,0.5248745083808899,0.5014991851368291,0.505749529100137,47815200,,,,,,,,,,,
1990-05-07,0.543999195098877,0.5609992850793522,0.522749347088663,0.5269990686404182,97351200,,,,,,,,,,,
1990-05-08,0.533374547958374,0.5397491151379507,0.5291242042199696,0.533374547958374,50824800,,,,,,,,,,,
1990-05-09,0.533374547958374,0.5376242350927577,0.5269993241747767,0.53443696974197,35164800,,,,,,,,,,,
1990-05-10,0.5482490658760071,0.5524994087103624,0.5333744345094796,0.5376241207399538,48801600,,,,,,,,,,,
1990-05-11,0.5567492246627808,0.5609995684874614,0.5376242460057995,0.5524995374421342,49168800,,,,,,,,,,,
1990-05-14,0.5588740706443787,0.5652492576903204,0.5567491906857298,0.5631244142096712,47232000,,,,,,,,,,,
1990-05-15,0.5503747463226318,0.558874195093876,0.5461244018108773,0.5567493146620611,54122400,,,,,,,,,,,
1990-05-16,0.5503747463226318,0.5503747463226318,0.5397492133453156,0.5482492822426922,38556000,,,,,,,,,,,
1990-05-17,0.5503747463226318,0.5546244707082539,0.5461244018108773,0.5503747463226318,41731200,,,,,,,,,,,
1990-05-18,0.5801246762275696,0.5886247456422429,0.5482493156080168,0.5493117376495772,101822400,,,,,,,,,,,
1990-05-21,0.5971239805221558,0.6141240767692884,0.5843741910412824,0.5843741910412824,159595200,,,,,,,,,,,
1990-05-22,0.6077496409416199,0.6141242087500356,0.586499196883322,0.603499296783927,142437600,,,,,,,,,,,
1990-05-23,0.6449364423751831,0.6459995572131688,0.6109368669377555,0.6119992886937372,141184800,,,,,,,,,,,
1990-05-24,0.6502491235733032,0.6693740977960474,0.6459994373379713,0.6523739666909691,146649600,,,,,,,,,,,
1990-05-25,0.6311241984367371,0.648124330864014,0.6289993551538098,0.6311241984367371,104688000,,,,,,,,,,,
1990-05-29,0.639624297618866,0.6417492140884963,0.6289994234467128,0.6311242669603426,61480800,,,,,,,,,,,
1990-05-30,0.6417490243911743,0.6502490525371382,0.6353737661747699,0.6470617517308411,65073600,,,,,,,,,,,
1990-05-31,0.6204994320869446,0.6417493301875778,0.6162490876867496,0.6353740689333333,69436800,,,,,,,,,,,
1990-06-01,0.638562023639679,0.6396244091036646,0.6204994279835552,0.6226243448235527,69069600,,,,,,,,,,,
1990-06-04,0.6502491235733032,0.6566243095301829,0.628999306232893,0.6364369502265992,59162400,,,,,,,,,,,
1990-06-05,0.6236866116523743,0.6587492649191328,0.6183744664748618,0.6566244214393276,80258400,,,,,,,,,,,
1990-06-06,0.6204994320869446,0.6332492250352972,0.6162490876867496,0.6226243489409942,86292000,,,,,,,,,,,
1990-06-07,0.6119990944862366,0.6268743805135699,0.6034990300537295,0.622624038234413,90122400,,,,,,,,,,,
1990-06-08,0.6247491836547852,0.6268746841256978,0.6077496666822583,0.6119993908938632,63770400,,,,,,,,,,,
1990-06-11,0.6364370584487915,0.6417492036242473,0.620499309714437,0.620499309714437,58240800,,,,,,,,,,,
1990-06-12,0.6449364423751831,0.6459995572131688,0.63324910997738,0.6417492135852381,46656000,,,,,,,,,,,
1990-06-13,0.6502491235733032,0.6608740687215017,0.6385617933442651,0.644936322697263,80265600,,,,,,,,,,,
1990-06-14,0.6417490243911743,0.6523738954226767,0.6311240804036929,0.6502490525371382,58204800,,,,,,,,,,,
1990-06-15,0.645999550819397,0.6544989247831285,0.6332491037098056,0.6332491037098056,51552000,,,,,,,,,,,
1990-06-18,0.6364370584487915,0.6481243906651882,0.6332491001483246,0.6438740471032297,52790400,,,,,,,,,,,
1990-06-19,0.6374995112419128,0.6417492716060629,0.6268746361174922,0.6353740109337782,41716800,,,,,,,,,,,
1990-06-20,0.6598117351531982,0.6608741933904494,0.6374994555669179,0.6406867573226708,39564000,,,,,,,,,,,
1990-06-21,0.6544989943504333,0.6608742550608613,0.6459996194832954,0.6587493383880694,34308000,,,,,,,,,,,
1990-06-22,0.6438738107681274,0.6608739385240444,0.6417489680690726,0.656624180169962,34034400,,,,,,,,,,,
1990-06-25,0.633249044418335,0.65024917691806,0.6311242011263524,0.6428115323141887,68983200,,,,,,,,,,,
1990-06-26,0.6353740692138672,0.642811715942407,0.633249225314893,0.6396244136159389,50198400,,,,,,,,,,,
1990-06-27,0.6481243968009949,0.6502492403000933,0.6332491061433067,0.635373949642405,35762400,,,,,,,,,,,
1990-06-28,0.6502491235733032,0.6566243095301829,0.6470618224188108,0.6513115816101296,30052800,,,,,,,,,,,
1990-06-29,0.645999550819397,0.6502492378012628,0.6396242907866014,0.6502492378012628,34956000,,,,,,,,,,,
1990-07-02,0.6268743872642517,0.6459993591728995,0.625811272752179,0.6459993591728995,35474400,,,,,,,,,,,
1990-07-03,0.6119990944862366,0.6247488810720938,0.6077493723328864,0.6236864231752648,79257600,,,,,,,,,,,
1990-07-05,0.6141239404678345,0.616248783316393,0.6013741902946954,0.6077493754441698,61855200,,,,,,,,,,,
1990-07-06,0.6226241588592529,0.6289993452111949,0.6098743698033,0.6130616711553054,41803200,,,,,,,,,,,
1990-07-09,0.6311241984367371,0.6353738850025917,0.6226241687010949,0.6247490119840222,37317600,,,,,,,,,,,
1990-07-10,0.6268743872642517,0.637499258170868,0.6247488877998866,0.6311240729853773,29700000,,,,,,,,,,,
1990-07-11,0.6417490243911743,0.6438738672767127,0.622624052257729,0.6289992375181546,28922400,,,,,,,,,,,
1990-07-12,0.6587492227554321,0.6608741390552298,0.6396242464973066,0.6396242464973066,89042400,,,,,,,,,,,
1990-07-13,0.6661868691444397,0.6842494602521442,0.658749224341275,0.6608741406461881,93628800,,,,,,,,,,,
1990-07-16,0.6736240983009338,0.6863745491192181,0.6672495659739904,0.6693744100829715,48729600,,,,,,,,,,,
1990-07-17,0.6608740091323853,0.6757492228225552,0.6544987507943575,0.6746868378375079,54475200,,,,,,,,,,,
1990-07-18,0.645999550819397,0.6608741848159241,0.641749207233534,0.6566244248780586,41853600,,,,,,,,,,,
1990-07-19,0.6523740291595459,0.6523740291595459,0.626874523142079,0.6406866978113784,63136800,,,,,,,,,,,
1990-07-20,0.6226241588592529,0.6651244527776451,0.6204992426539218,0.6544988503671095,87724800,,,,,,,,,,,
1990-07-23,0.6119990944862366,0.6289992233512507,0.6056239093693989,0.622624038234413,74203200,,,,,,,,,,,
1990-07-24,0.5907494425773621,0.616248949813035,0.5673741221603565,0.616248949813035,137102400,,,,,,,,,,,
1990-07-25,0.6077496409416199,0.6098745211964283,0.5843743166285135,0.5949992285946221,60148800,,,,,,,,,,,
1990-07-26,0.5843741297721863,0.6289993002264102,0.560999433059328,0.6056239833876693,303321600,,,,,,,,,,,
1990-07-27,0.5864987373352051,0.5949987623863536,0.5758737972162098,0.5822490166334402,51019200,,,,,,,,,,,
1990-07-30,0.5779990553855896,0.5864991224968191,0.5588740776558238,0.5822493990042055,87955200,,,,,,,,,,,
1990-07-31,0.5652492046356201,0.5833117586897615,0.5609994815952041,0.5801244572899503,42307200,,,,,,,,,,,
1990-08-01,0.5673739910125732,0.5716243334793752,0.5418744167150974,0.5631242686716054,111117600,,,,,,,,,,,
1990-08-02,0.5609995722770691,0.5673741761071037,0.5461243172182524,0.5567492284236769,91771200,,,,,,,,,,,
1990-08-03,0.5376242995262146,0.5588741603869414,0.5131871729327111,0.5567492800870847,117180000,,,,,,,,,,,
1990-08-06,0.5142496824264526,0.5269994397067025,0.4972495439980036,0.522749715162668,113184000,,,,,,,,,,,
1990-08-07,0.5206242799758911,0.5291243496631388,0.5099993661373846,0.5206242799758911,91065600,,,,,,,,,,,
1990-08-08,0.539749026298523,0.5439993693373466,0.5269992374338871,0.5312495804727108,86263200,,,,,,,,,,,
1990-08-09,0.5535619258880615,0.5588740710717464,0.5376242136070175,0.5439994371358339,77054400,,,,,,,,,,,
1990-08-10,0.5482490658760071,0.5588739745340671,0.5333744345094796,0.5535618302679809,73188000,,,,,,,,,,,
1990-08-13,0.5524994730949402,0.5567491598206443,0.5376241833910653,0.541874526720727,53942400,,,,,,,,,,,
1990-08-14,0.5461245179176331,0.5599373562402945,0.541874792628514,0.5546245886221354,33710400,,,,,,,,,,,
1990-08-15,0.5461245179176331,0.5588743139112544,0.5461245179176331,0.5503748633330163,51408000,,,,,,,,,,,
1990-08-16,0.5248745083808899,0.5482492114988982,0.5248745083808899,0.5439994876616427,53330400,,,,,,,,,,,
1990-08-17,0.5121245980262756,0.5248743867085361,0.5099991347133056,0.5184991640654543,95227200,,,,,,,,,,,
1990-08-20,0.47174909710884094,0.5142493818616954,0.47174909710884094,0.5121245025926077,113601600,,,,,,,,,,,
1990-08-21,0.461124449968338,0.4653747948861083,0.431374552526724,0.461124449968338,165650400,,,,,,,,,,,
1990-08-22,0.4568745791912079,0.4717492119083861,0.45368665762500054,0.4674994888140339,79236000,,,,,,,,,,,
1990-08-23,0.4398745894432068,0.45687472759453596,0.4334994008439263,0.44624977804248733,107445600,,,,,,,,,,,
1990-08-24,0.48662444949150085,0.49087417245258635,0.44412415572901837,0.44412415572901837,95443200,,,,,,,,,,,
1990-08-27,0.5163743495941162,0.5206240726825618,0.5014990967716686,0.5014990967716686,110116800,,,,,,,,,,,
1990-08-28,0.5344370603561401,0.537624326247331,0.5099993124219327,0.512124776475518,79826400,,,,,,,,,,,
1990-08-29,0.5142496824264526,0.5418746976241297,0.5099993377562626,0.5312497843768925,77954400,,,,,,,,,,,
1990-08-30,0.5099994540214539,0.5301868631015699,0.5099994540214539,0.5163746441780164,65383200,,,,,,,,,,,
1990-08-31,0.5227496027946472,0.5269993264251793,0.5036246244442092,0.5099992281290079,40737600,,,,,,,,,,,
1990-09-04,0.5291242003440857,0.5312496640217279,0.5163744094743051,0.5184992530259322,47376000,,,,,,,,,,,
1990-09-05,0.5014992356300354,0.535499473777583,0.49724951136489853,0.5312497495124462,54676800,,,,,,,,,,,
1990-09-06,0.4887494742870331,0.49724954349261846,0.4781245610505947,0.4929998189529033,115617600,,,,,,,,,,,
1990-09-07,0.49087411165237427,0.501499019626002,0.48024916720075556,0.4844995097613135,53704800,,,,,,,,,,,
1990-09-10,0.473874568939209,0.5099990492686831,0.47387456893920904,0.4993741055535741,74246400,,,,,,,,,,,
1990-09-11,0.47174909710884094,0.48024912487702154,0.46324903286267244,0.4759994392948217,78868800,,,,,,,,,,,
1990-09-12,0.4876868724822998,0.4908741738315667,0.47387466181354443,0.4781243847865684,75016800,,,,,,,,,,,
1990-09-13,0.4887494742870331,0.49724954349261846,0.4844997497473179,0.4929998189529033,49867200,,,,,,,,,,,
1990-09-14,0.5078743696212769,0.5121247135581517,0.47918690087855587,0.4844996666486366,67672800,,,,,,,,,,,
1990-09-17,0.5163743495941162,0.5248744158969506,0.5036245602028363,0.5057494399860574,70394400,,,,,,,,,,,
1990-09-18,0.5248745083808899,0.5301866540579584,0.5078743727797632,0.5153120187405135,60638400,,,,,,,,,,,
1990-09-19,0.5269994139671326,0.5376243266954305,0.524874570037901,0.5354994827661989,52696800,,,,,,,,,,,
1990-09-20,0.5078743696212769,0.5269993487830908,0.5078743696212769,0.5227496249722645,52444800,,,,,,,,,,,
1990-09-21,0.5142496824264526,0.5163745264594652,0.4972495439980036,0.5078744572452407,79891200,,,,,,,,,,,
1990-09-24,0.49724942445755005,0.509999215150716,0.4887493572867706,0.5057494916283295,81439200,,,,,,,,,,,
1990-09-25,0.5131871104240417,0.5142495686835602,0.4993742775782747,0.5068119231309175,53308800,,,,,,,,,,,
1990-09-26,0.5121245980262756,0.516374320878393,0.5057494118611883,0.5142494776913316,39268800,,,,,,,,,,,
1990-09-27,0.503624677658081,0.5227496580292983,0.4951246458508677,0.5184993138236451,65728800,,,,,,,,,,,
1990-09-28,0.5354991555213928,0.5397488772608483,0.49299949410183785,0.49512437321055813,97984800,,,,,,,,,,,
1990-10-01,0.5705621242523193,0.5737494265169363,0.5482492574557063,0.5503747214395512,131623200,,,,,,,,,,,
1990-10-02,0.5599372386932373,0.5822495229101416,0.5567493161498672,0.5801246424726483,83469600,,,,,,,,,,,
1990-10-03,0.5588740706443787,0.5726869029545864,0.5546243472050806,0.5567491906857298,57600000,,,,,,,,,,,
1990-10-04,0.5450618267059326,0.5588740380854735,0.5439994050275027,0.554624314893756,69292800,,,,,,,,,,,
1990-10-05,0.5503747463226318,0.558874195093876,0.5291243004941317,0.5354994889596935,82101600,,,,,,,,,,,
1990-10-08,0.5609995722770691,0.5652492960044248,0.5482491973209312,0.5609995722770691,38678400,,,,,,,,,,,
1990-10-09,0.5354991555213928,0.5609993098573796,0.5312494337819373,0.5546241253614426,66376800,,,,,,,,,,,
1990-10-10,0.505749523639679,0.5291242265053161,0.501499179722261,0.5269993463706286,115596000,,,,,,,,,,,
1990-10-11,0.49299973249435425,0.5121247115823844,0.48449966477944617,0.5078743676619073,83815200,,,,,,,,,,,
1990-10-12,0.4844995439052582,0.49937417536185014,0.45899938360038217,0.49724933223374734,109252800,,,,,,,,,,,
1990-10-15,0.4802491068840027,0.4929995128384451,0.4717490794342842,0.49087405000118467,130334400,,,,,,,,,,,
1990-10-16,0.464312344789505,0.48981189577461764,0.45899957811393355,0.482374285070483,300888000,,,,,,,,,,,
1990-10-17,0.4802491068840027,0.4823739860734797,0.45474957170464414,0.46537447834383966,135820800,,,,,,,,,,,
1990-10-18,0.5195618271827698,0.5227497133473742,0.4823742844054898,0.4844997485572771,123739200,,,,,,,,,,,
1990-10-19,0.5269994139671326,0.5376243266954305,0.514249657309603,0.5269994139671326,170337600,,,,,,,,,,,
1990-10-22,0.543999195098877,0.550374379313237,0.5248742261035324,0.5269990686404182,80294400,,,,,,,,,,,
1990-10-23,0.5461245179176331,0.5588743139112544,0.5376244472131307,0.541874792628514,71884800,,,,,,,,,,,
1990-10-24,0.5556867718696594,0.556749193615575,0.537624216025101,0.5397490959949319,54734400,,,,,,,,,,,
1990-10-25,0.5503747463226318,0.5631245396056306,0.5439995578570701,0.5567493146620611,51501600,,,,,,,,,,,
1990-10-26,0.5386867523193359,0.548249242500437,0.5376242939414415,0.5418746381450912,59126400,,,,,,,,,,,
1990-10-29,0.5312497615814209,0.5461243987344345,0.5269994170936094,0.5418746743727522,67881600,,,,,,,,,,,
1990-10-30,0.5429370403289795,0.5461243056987652,0.526999327315999,0.531249671079738,52567200,,,,,,,,,,,
1990-10-31,0.5418745279312134,0.5546243176967602,0.5418745279312134,0.548249130990005,61200000,,,,,,,,,,,
1990-11-01,0.539749026298523,0.546124212554802,0.5333744601681614,0.5354993033856169,49442400,,,,,,,,,,,
1990-11-02,0.5524994730949402,0.5588740396614941,0.5376241833910653,0.539749063231915,74764800,,,,,,,,,,,
1990-11-05,0.5578115582466125,0.5609994430754748,0.5503745343170315,0.5546242570656501,50702400,,,,,,,,,,,
1990-11-06,0.5461245179176331,0.5652495037321894,0.539749328096698,0.5588743139112544,59212800,,,,,,,,,,,
1990-11-07,0.5418745279312134,0.5503745944835651,0.5397490644376534,0.5418745279312134,63100800,,,,,,,,,,,
1990-11-08,0.539749026298523,0.5503745555936257,0.5354993033856169,0.539749026298523,43466400,,,,,,,,,,,
1990-11-09,0.5503747463226318,0.5567493146620611,0.5482492822426922,0.5503747463226318,43344000,,,,,,,,,,,
1990-11-12,0.5854365825653076,0.5886245039853838,0.5609994629995658,0.5609994629995658,87660000,,,,,,,,,,,
1990-11-13,0.5833117961883545,0.5907494412326517,0.5758741511440572,0.584374217897258,67658400,,,,,,,,,,,
1990-11-14,0.5907494425773621,0.5949991294226492,0.5801244959041705,0.5822493758048127,59724000,,,,,,,,,,,
1990-11-15,0.5769365429878235,0.5886244936496887,0.5716243985761622,0.5864990303503173,63129600,,,,,,,,,,,
1990-11-16,0.5779990553855896,0.5843742425115123,0.5716244883856691,0.573749331892976,67075200,,,,,,,,,,,
1990-11-19,0.5907494425773621,0.5928742860000057,0.5779990323555494,0.5779990323555494,45554400,,,,,,,,,,,
1990-11-20,0.5801246762275696,0.5992496591400371,0.5790622541860091,0.5886247456422429,68868000,,,,,,,,,,,
1990-11-21,0.5843741297721863,0.5864990093475546,0.5694994985306977,0.5779989438761849,60739200,,,,,,,,,,,
1990-11-23,0.5843741297721863,0.5971239179162996,0.582249286674811,0.5886244725708124,22060800,,,,,,,,,,,
1990-11-26,0.5971239805221558,0.5992494439682592,0.5758741246787176,0.5822493477211266,47577600,,,,,,,,,,,
1990-11-27,0.6109369397163391,0.6141242053639712,0.592874381548918,0.599249569448264,63417600,,,,,,,,,,,
1990-11-28,0.5981869697570801,0.618374365688968,0.5971239280644435,0.6141240228181071,77623200,,,,,,,,,,,
1990-11-29,0.6056240200996399,0.6056240200996399,0.5928742311826545,0.5971239541130096,65865600,,,,,,,,,,,
1990-11-30,0.6141239404678345,0.6311240694198782,0.5992493109681479,0.6056239124698014,72165600,,,,,,,,,,,
1990-12-03,0.6279370188713074,0.6332491645873235,0.6183745291608207,0.6226242895072377,68241600,,,,,,,,,,,
1990-12-04,0.633249044418335,0.6396242308982184,0.6204992551065108,0.6247490146464688,54547200,,,,,,,,,,,
1990-12-05,0.639624297618866,0.643874057602126,0.6311242669603426,0.6332491104739724,68630400,,,,,,,,,,,
1990-12-06,0.6353740692138672,0.652374206569921,0.6289995375169447,0.6481245187719725,108201600,,,,,,,,,,,
1990-12-07,0.6311241984367371,0.6396242281723793,0.6141240660094602,0.6311241984367371,81921600,,,,,,,,,,,
1990-12-10,0.6289995908737183,0.6406869263916196,0.6183746409174172,0.622624402031878,55526400,,,,,,,,,,,
